p_Name,shop_name,ProductID,price,PreferentialPrice,CommentCount,GoodRateShow,GoodCount,GeneralCount,PoorCount,brand,keyword,type,X_type,X_name
灿坤（EUPA） 灿坤（EUPA)防雾霾净化空气循环扇 加滤网制大炮F8103,灿坤旗舰店,10175593020,,,400,96,400,10,4,None,安装方便 使用方便 风力很大 风扇不错 底座很稳 造型美观 扇网坚固 电机好 风很柔和 颜色漂亮 造型美观,"灿坤（EUPA） 灿坤（EUPA)防雾霾净化空气循环扇 加滤网制大炮F8103,10175593020, ,4.85kg,tsk-f8103,无定时,三档调节,正常风,5片,2级,机械式,落地扇，空气循环扇",落地扇，空气循环扇,灿坤（EUPA） 灿坤（EUPA)防雾霾净化空气循环扇 加滤网制大炮F8103
先创（XIANCHUANG）电风扇大/工业风扇/落地扇/牛角扇大功率 【750增强款】【电机净重4.7KG】【加厚铝叶】,先创旗舰店,14567894659,,,1100,96,1000,10,30,None,风力很大 质量不错 底座很稳 颜色漂亮 安全节能 安装方便 电机好 风扇不错 使用方便 噪音很小 质量不错 风力很大 底座很稳 安装方便 电机好 适合宝宝 风扇不错 电机好 使用方便 安全节能 风力很大 广角送风 安全节能 风力很大 广角送风 使用方便 安全节能 扇网坚固 颜色漂亮,"先创（XIANCHUANG）电风扇大/工业风扇/落地扇/牛角扇大功率 【750增强款】【电机净重4.7KG】【加厚铝叶】,14567894659, ,3.0kg,无定时,三档调节,正常风,3片,3级,机械式,落地扇，工业扇",落地扇，工业扇,先创（XIANCHUANG）电风扇大/工业风扇/落地扇/牛角扇大功率 【750增强款】【电机净重4.7KG】【加厚铝叶】
澳柯玛电风扇落地扇家用FS-40ND06(Y)宿舍办公遥控电扇定时学生风扇,澳柯玛小家电旗舰店,11225101830,,,50,91,50,1,4,None,遥控方便 安装方便 风力很大 造型美观 睡眠风不错 底座很稳 颜色漂亮 广角送风 风很柔和 风扇不错 遥控方便 安装方便 风很柔和 广角送风 颜色漂亮,"澳柯玛电风扇落地扇家用FS-40ND06(Y)宿舍办公遥控电扇定时学生风扇,11225101830, ,6.2kg,8小时以上,三档调节,正常风,5片,2级,遥控式,落地扇",落地扇,澳柯玛电风扇落地扇家用FS-40ND06(Y)宿舍办公遥控电扇定时学生风扇
格力（GREE）变频直流电风扇/七叶遥控可充电落地扇/台地扇FSZ-3008Bbg7-WG,格力TOSOT旗舰店,1685324238,,,50,90,40,3,3,None,使用方便 风很柔和 底座很稳 造型美观 风扇不错 远程遥控 安装方便 噪音很小 安全节能 遥控方便 造型美观 风扇不错 电机好 使用方便 风很柔和,"格力（GREE）变频直流电风扇/七叶遥控可充电落地扇/台地扇FSZ-3008Bbg7-WG,1685324238, ,7.51kg,FSZ-3008Bbg7-WG,2-8小时,无极变速,正常风、自然风、睡眠风,7片及以上,1级,遥控式,落地扇",落地扇,格力（GREE）变频直流电风扇/七叶遥控可充电落地扇/台地扇FSZ-3008Bbg7-WG
华宝 FP-45 落地扇 趴地扇 工业风扇 铁叶扇 商用扇18寸 趴地扇(18寸)黑色,顺德乐信电器专营店,1488411016,,,50,90,40,4,1,None,风力很大 质量不错 噪音很小 声音小 安全节能 电机好 遥控方便 安装方便 底座很稳 使用方便 风力很大 电机好 风扇不错 使用方便 质量不错 遥控方便 风力很大 风力很大 质量不错,"华宝 FP-45 落地扇 趴地扇 工业风扇 铁叶扇 商用扇18寸 趴地扇(18寸)黑色,1488411016, ,7.5kg,FP-4515A,无定时,三档调节,正常风,3片,3级,机械式,工业扇",工业扇,华宝 FP-45 落地扇 趴地扇 工业风扇 铁叶扇 商用扇18寸 趴地扇(18寸)黑色
先科（SAST）台式电风扇寸静音台扇学生宿舍家用电扇办公室桌面 白配蓝色,先科SAST专卖店,10538831224,,,1100,96,1000,20,20,None,质量不错 风扇不错 使用方便 风力很大 安装方便 噪音很小 风很柔和 造型美观 广角送风 颜色漂亮,"先科（SAST）台式电风扇寸静音台扇学生宿舍家用电扇办公室桌面 白配蓝色,10538831224, ,3.2kg,中国大陆,2小时以下,三档调节,正常风,5片,2级,机械式,台扇",台扇,先科（SAST）台式电风扇寸静音台扇学生宿舍家用电扇办公室桌面 白配蓝色
祥阳FM-125-12风幕机 风帘机风闸空气门空气幕自然风0.9m米1.2米1.8米大风量 1.8米,祥阳电器专营店,10447547318,,,4,100,4,0,0,None,,"祥阳FM-125-12风幕机 风帘机风闸空气门空气幕自然风0.9m米1.2米1.8米大风量 1.8米,10447547318, ,10.0kg,中国大陆,FM-125-09/12/18,无定时,二档调节,正常风,无叶,2级,机械式,吊扇",吊扇,祥阳FM-125-12风幕机 风帘机风闸空气门空气幕自然风0.9m米1.2米1.8米大风量 1.8米
中联客餐厅专用900mm27寸吊扇家用卧室餐厅可用大风扇吸顶风 单品加3米延长线,中联生活电器旗舰店,11791767078,,,600,94,600,10,10,None,风扇不错 安装方便 使用方便 噪音很小 广角送风 质量不错 风很柔和 睡眠风不错 适合宝宝 风力很大,"中联客餐厅专用900mm27寸吊扇家用卧室餐厅可用大风扇吸顶风 单品加3米延长线,11791767078, ,1.2kg,中国大陆,ZL-DIAOSHAN,8小时以上,四档调节,正常风、自然风,3片,无,机械式,吊扇",吊扇,中联客餐厅专用900mm27寸吊扇家用卧室餐厅可用大风扇吸顶风 单品加3米延长线
艾美特(Airmate) 遥控落地扇FSW77R 电风扇节能 白色,台企名品馆—家电专营店,13668683096,,,6,100,6,0,0,None,,"艾美特(Airmate) 遥控落地扇FSW77R 电风扇节能 白色,13668683096, ,6.92kg,2-8小时,三档调节,正常风,3片,1级,遥控式,落地扇",落地扇,艾美特(Airmate) 遥控落地扇FSW77R 电风扇节能 白色
扬子（YANGZI）FB-15-1 五叶壁扇 18寸机械/遥控电风扇 机械款,喵喵电器专营店,12757549298,,,20,96,20,0,1,None,,"扬子（YANGZI）FB-15-1 五叶壁扇 18寸机械/遥控电风扇 机械款,12757549298, ,3.5kg,中国大陆,FB-15-1,2-8小时,三档调节,正常风、自然风、睡眠风,5片,3级,遥控式,壁扇",壁扇,扬子（YANGZI）FB-15-1 五叶壁扇 18寸机械/遥控电风扇 机械款
先锋(Singfun)家用电风扇塔扇无叶风扇落地式电风扇静音遥控立式可定时 DTS-G2,先锋生活电器旗舰店,11690004628,,,200,95,200,5,7,None,噪音很小 使用方便 造型美观 风很柔和 安全节能 底座很稳 质量不错 风力很大 风扇不错 遥控方便,"先锋(Singfun)家用电风扇塔扇无叶风扇落地式电风扇静音遥控立式可定时 DTS-G2,11690004628, ,5.3kg,中国大陆,DTS-G1,2-8小时,三档调节,正常风、自然风、睡眠风,无叶,无,遥控式,塔扇",塔扇,先锋(Singfun)家用电风扇塔扇无叶风扇落地式电风扇静音遥控立式可定时 DTS-G2
格力（GREE） 电风扇FD-4009B家用静音遥控落地扇学生宿舍风扇7.5小时定时 格力 FD-4009B  遥控款,格力悦联专卖店,15544099194,,,800,96,800,20,10,None,广角送风 风力很大 使用方便,"格力（GREE） 电风扇FD-4009B家用静音遥控落地扇学生宿舍风扇7.5小时定时 格力 FD-4009B  遥控款,15544099194, ,8.6kg,中国大陆,2-8小时,三档调节,正常风、自然风、睡眠风,3片,1级,遥控式,落地扇",落地扇,格力（GREE） 电风扇FD-4009B家用静音遥控落地扇学生宿舍风扇7.5小时定时 格力 FD-4009B  遥控款
艾美特(Airmate) 机械款台立扇 台立两用 升降 摇头 定时12吋静音节能电风扇,艾美特子云专卖店,10006469980,,,40,98,40,1,0,None,造型美观 颜色漂亮 风扇不错 质量不错 扇网坚固 风力很大 睡眠风不错 使用方便 底座很稳 声音小 扇网坚固 质量不错 睡眠风不错 底座很稳 风力很大 造型美观 颜色漂亮 安装方便,"艾美特(Airmate) 机械款台立扇 台立两用 升降 摇头 定时12吋静音节能电风扇,10006469980, ,5.75kg,S314AT2,2小时以下,三档调节,正常风,5片,1级,机械式,台扇",台扇,艾美特(Airmate) 机械款台立扇 台立两用 升降 摇头 定时12吋静音节能电风扇
【手机应急充电照明】USB风扇 可充电迷你小电风扇便携电扇床上学生手持台式可充电随身小风扇 标配版蓝色,春笑电器专营店,10919518164,,,1100,87,900,40,90,None,使用方便 睡眠风不错 噪音很小 风很柔和,"【手机应急充电照明】USB风扇 可充电迷你小电风扇便携电扇床上学生手持台式可充电随身小风扇 标配版蓝色,10919518164, ,400.00g,无定时,二档调节,正常风,3片,无,机械式,台扇",台扇,【手机应急充电照明】USB风扇 可充电迷你小电风扇便携电扇床上学生手持台式可充电随身小风扇 标配版蓝色
美的风扇电风扇台扇转页扇宿舍风扇 KYT25-15A  10寸 扇叶直径25cm,太原唐久大卖场,12206500202,,,100,94,100,3,3,None,风扇不错,"美的风扇电风扇台扇转页扇宿舍风扇 KYT25-15A  10寸 扇叶直径25cm,12206500202, ,2.5kg,中国大陆,2小时以下,四档调节,正常风、自然风、睡眠风,5片,1级,机械式,转页扇，台扇",转页扇，台扇,美的风扇电风扇台扇转页扇宿舍风扇 KYT25-15A  10寸 扇叶直径25cm
钻石牌（DIAMOND）FS-40ⅡI 16寸五叶落地扇/电风扇 机械款 黑色,钻石生活电器旗舰店,10346309336,,,800,94,700,20,20,None,质量不错 风扇不错 使用方便 风力很大 底座很稳 扇网坚固 安全节能 安装方便 噪音很小 风很柔和,"钻石牌（DIAMOND）FS-40ⅡI 16寸五叶落地扇/电风扇 机械款 黑色,10346309336, ,8.0kg,中国大陆,6937710401190,2小时以下,三档调节,正常风,5片,2级,机械式,落地扇",落地扇,钻石牌（DIAMOND）FS-40ⅡI 16寸五叶落地扇/电风扇 机械款 黑色
海纳斯（HANASS）风扇 电风扇 家用 办公落地扇 定时立式大风量机械非遥控节能静音电扇 黑红,雪莱电器专营店,13892450180,,,20,96,20,1,0,None,,"海纳斯（HANASS）风扇 电风扇 家用 办公落地扇 定时立式大风量机械非遥控节能静音电扇 黑红,13892450180, ,5.87kg,2小时以下,三档调节,正常风、自然风、睡眠风,5片,3级,机械式,落地扇",落地扇,海纳斯（HANASS）风扇 电风扇 家用 办公落地扇 定时立式大风量机械非遥控节能静音电扇 黑红
格力(GREE)落地扇遥控电风扇家用五叶大风FD-4025Bh5-WG 白,格力威铭专卖店,10172915843,,,500,94,500,10,10,None,风扇不错 质量不错 噪音很小 风力很大 安装方便 遥控方便 底座很稳 造型美观 使用方便 风很柔和 噪音很小 质量不错 遥控方便 风力很大 造型美观 颜色漂亮 底座很稳 噪音很小 安装方便 使用方便 风扇不错 造型美观 安装方便 颜色漂亮 电机好 使用方便 电机好 造型美观 底座很稳 安全节能 安全节能 使用方便,"格力(GREE)落地扇遥控电风扇家用五叶大风FD-4025Bh5-WG 白,10172915843, ,7.55kg,FD-4025Bh5-WG,2-8小时,三档调节,正常风,5片,2级,遥控式,落地扇",落地扇,格力(GREE)落地扇遥控电风扇家用五叶大风FD-4025Bh5-WG 白
【京东配送】日本IRIS/爱丽思空气循环扇电风扇家用台式对流扇静音摇头台扇PCF-M15C 白色,爱丽思幸辉国际专卖店,10392478829,,,800,97,800,10,8,None,噪音很小 质量不错 使用方便 风扇不错 造型美观 睡眠风不错 底座很稳 风很柔和 颜色漂亮 安装方便,"【京东配送】日本IRIS/爱丽思空气循环扇电风扇家用台式对流扇静音摇头台扇PCF-M15C 白色,10392478829, ,3.0kg,无定时,三档调节,正常风,3片,无,机械式,台扇，空气循环扇",台扇，空气循环扇,【京东配送】日本IRIS/爱丽思空气循环扇电风扇家用台式对流扇静音摇头台扇PCF-M15C 白色
东洋家用落地扇/台式电风扇 遥控/机械/五叶/家用/学生/宿舍/工程/静音16寸 机械款FS-40S16,顺德乐信电器专营店,10191914208,,,600,93,600,20,20,None,风扇不错 风很柔和 睡眠风不错 噪音很小 使用方便 电机好 底座很稳 风力很大 颜色漂亮 安全节能 电机好 质量不错 遥控方便 扇网坚固 风力很大 噪音很小 安装方便 遥控方便 睡眠风不错 质量不错,"东洋家用落地扇/台式电风扇 遥控/机械/五叶/家用/学生/宿舍/工程/静音16寸 机械款FS-40S16,10191914208, ,7.5kg,中国大陆,FS40-S16/FS40-Y16,8小时以上,三档调节,正常风、自然风、睡眠风,5片,2级,遥控式,落地扇",落地扇,东洋家用落地扇/台式电风扇 遥控/机械/五叶/家用/学生/宿舍/工程/静音16寸 机械款FS-40S16
【送小风扇】智米（SMARTMI）电风扇 智米落地扇智能遥控直流变频自然风静音落地扇 小米电风扇-白色,小米弘祥信盛专卖店,11968421258,,,90,98,80,2,0,None,质量不错 使用方便 风扇不错 噪音很小 遥控方便 底座很稳 电机好 睡眠风不错 安全节能 安装方便 电机好 风力很大 噪音很小 使用方便 广角送风 噪音很小 质量不错,"【送小风扇】智米（SMARTMI）电风扇 智米落地扇智能遥控直流变频自然风静音落地扇 小米电风扇-白色,11968421258, ,5.47kg,8小时以上,四档调节,正常风、自然风、睡眠风,7片及以上,5级,遥控式,落地扇",落地扇,【送小风扇】智米（SMARTMI）电风扇 智米落地扇智能遥控直流变频自然风静音落地扇 小米电风扇-白色
kamomefan 电风扇 落地静音台式 智能家用遥控摇头落地扇 302D 金色款,通汇国际全球购生活电器专营店,1981301775,,,100,96,100,2,4,kamomefan 电风扇 落地静音台式 智能家用遥控摇头落地扇 302D 金色款,噪音很小 造型美观 电机好 质量不错 遥控方便 安装方便 使用方便 底座很稳 安全节能 扇网坚固 安装方便 扇网坚固 造型美观 颜色漂亮 底座很稳,"kamomefan 电风扇 落地静音台式 智能家用遥控摇头落地扇 302D 金色款,1981301775, ,4.0kg,HO020415,8小时以上,无极变速,正常风、自然风、睡眠风,7片及以上,1级,遥控式,落地扇",落地扇,kamomefan 电风扇 落地静音台式 智能家用遥控摇头落地扇 302D 金色款
康佳（KONKA） 家用电风扇/五风叶台式转页扇KF-25HY37,泽林电器专营店,10126240056,,,100,88,90,3,9,None,质量不错 造型美观 风力很大 风扇不错 风很柔和 广角送风 使用方便 远程遥控 安装方便,"康佳（KONKA） 家用电风扇/五风叶台式转页扇KF-25HY37,10126240056, ,1.9kg,2小时以下,三档调节,正常风,5片,2级,机械式,台扇",台扇,康佳（KONKA） 家用电风扇/五风叶台式转页扇KF-25HY37
志高 CHIGO FS-40-16A27RC 电风扇/酷黑五叶遥控落地扇,盛世昌业专营店,10634880480,,,20,83,20,3,1,None,风扇不错 使用方便 遥控方便 风力很大 质量不错 安全节能 颜色漂亮 风扇不错 安全节能 颜色漂亮 质量不错 风扇不错 使用方便 遥控方便 风力很大,"志高 CHIGO FS-40-16A27RC 电风扇/酷黑五叶遥控落地扇,10634880480, ,6.54kg,中国大陆,2-8小时,三档调节,正常风、自然风、睡眠风,5片,1级,遥控式,落地扇",落地扇,志高 CHIGO FS-40-16A27RC 电风扇/酷黑五叶遥控落地扇
格力(GREE)小电风扇定时转页扇鸿运扇学生宿舍台式电扇KYT-3001a 浅灰色,格力威铭专卖店,10326925087,,,100,96,100,4,4,None,使用方便 风扇不错 噪音很小 质量不错 广角送风 底座很稳 安全节能 造型美观 睡眠风不错 适合宝宝 噪音很小 颜色漂亮 质量不错 睡眠风不错 使用方便 安全节能 风力很大 底座很稳 质量不错 安全节能 质量不错 使用方便 安全节能,"格力(GREE)小电风扇定时转页扇鸿运扇学生宿舍台式电扇KYT-3001a 浅灰色,10326925087, ,2.16kg, KYT-3001a,2-8小时,四档调节,正常风,5片,2级,机械式,台扇",台扇,格力(GREE)小电风扇定时转页扇鸿运扇学生宿舍台式电扇KYT-3001a 浅灰色
先科（SAST） 先科 （SAST) FD-209五片落地扇/电风扇/电扇 机械款,信诚华商专营店,10260624486,,,1200,92,1100,60,30,None,安装方便 风扇不错 风力很大 底座很稳 颜色漂亮 使用方便 质量不错 造型美观 噪音很小 安全节能 底座很稳 安全节能 远程遥控 质量不错 风扇不错 使用方便 风扇不错 安全节能 广角送风 遥控方便 造型美观 风扇不错 风力很大,"先科（SAST） 先科 （SAST) FD-209五片落地扇/电风扇/电扇 机械款,10260624486, ,6.3kg,2小时以下,三档调节,正常风,5片,2级,机械式,落地扇",落地扇,先科（SAST） 先科 （SAST) FD-209五片落地扇/电风扇/电扇 机械款
艾美特(Airmate)【到手价219】电风扇家用落地扇FS4092R-WB立式台扇,艾美特旗舰店,10681468361,,,200,90,100,8,10,None,安装方便 质量不错 颜色漂亮 造型美观 遥控方便 底座很稳 扇网坚固 远程遥控 安全节能 风扇不错,"艾美特(Airmate)【到手价219】电风扇家用落地扇FS4092R-WB立式台扇,10681468361, ,7.65kg,FS4092R-WB,2-8小时,四档调节,正常风,5片,1级,遥控式,落地扇",落地扇,艾美特(Airmate)【到手价219】电风扇家用落地扇FS4092R-WB立式台扇
华宝 FW-40翔风/豪华 静音机械/遥控 壁扇 家用电风扇 16寸三叶 机械  翔风,顺德乐信电器专营店,1619317365,,,300,94,300,10,6,None,噪音很小 质量不错 安装方便 风很柔和 风扇不错 遥控方便 风力很大 使用方便 电机好 广角送风,"华宝 FW-40翔风/豪华 静音机械/遥控 壁扇 家用电风扇 16寸三叶 机械  翔风,1619317365, ,4.0kg,中国大陆,FW-40,8小时以上,三档调节,正常风、自然风、睡眠风,3片,1级,遥控式,壁扇",壁扇,华宝 FW-40翔风/豪华 静音机械/遥控 壁扇 家用电风扇 16寸三叶 机械  翔风
骆驼（CAMEL）吊扇 FC120/140吸顶扇/电风扇/楼顶扇/工业扇 铁叶 【吊王】56英寸五叶大机头版,金雷电器专营店,10359091483,,,300,93,200,10,10,None,风扇不错 颜色漂亮 风很柔和 造型美观 风力很大,"骆驼（CAMEL）吊扇 FC120/140吸顶扇/电风扇/楼顶扇/工业扇 铁叶 【吊王】56英寸五叶大机头版,10359091483, ,5.0kg,吊扇,无定时,五档调节,正常风,3片,2级,机械式,工业扇，壁扇，吊扇",工业扇，壁扇，吊扇,骆驼（CAMEL）吊扇 FC120/140吸顶扇/电风扇/楼顶扇/工业扇 铁叶 【吊王】56英寸五叶大机头版
西联工业喷雾电风扇加湿商业雾风扇 升降户外摇头降温落地扇 持续喷雾8小时 工业商业喷雾扇 650mm固定高度,西联旗舰店,13972978096,,,10,100,10,0,0,None,扇网坚固 扇网坚固,"西联工业喷雾电风扇加湿商业雾风扇 升降户外摇头降温落地扇 持续喷雾8小时 工业商业喷雾扇 650mm固定高度,13972978096, ,25.0kg,中国大陆,无定时,三档调节,正常风、自然风,3片,2级,机械式,落地扇，工业扇",落地扇，工业扇,西联工业喷雾电风扇加湿商业雾风扇 升降户外摇头降温落地扇 持续喷雾8小时 工业商业喷雾扇 650mm固定高度
艾美特(Airmate)五叶落地扇/电风扇FSW65T2-5 黑色,艾美特中鼎汇通专卖店,17311180630,,,6,100,6,0,0,None,适合宝宝 造型美观 扇网坚固 噪音很小 造型美观 扇网坚固 噪音很小 适合宝宝,"艾美特 (Airmate)五叶落地扇/电风扇FSW65T2-5 黑色,17311180630, ,6.82kg,中国大陆,FSW65T2-5,2小时以下,三档调节,正常风,5片,1级,机械式,落地扇",落地扇,艾美特 (Airmate)五叶落地扇/电风扇FSW65T2-5 黑色
格力（GREE）WKY-30X60Bh5家用移动水雾化转页扇 遥控静音加湿喷雾落地电风扇 GREE,格力明达丰专卖店,12593663513,,,30,100,30,0,0,None,遥控方便 造型美观 质量不错 颜色漂亮 安全节能 风很柔和 底座很稳 噪音很小 使用方便 睡眠风不错 质量不错 遥控方便 使用方便,"格力（GREE）WKY-30X60Bh5家用移动水雾化转页扇 遥控静音加湿喷雾落地电风扇 GREE,12593663513, ,0.8kg,2-8小时,三档调节,正常风、自然风、睡眠风,5片,1级,遥控式,落地扇",落地扇,格力（GREE）WKY-30X60Bh5家用移动水雾化转页扇 遥控静音加湿喷雾落地电风扇 GREE
艾美特(Airmate)电风扇塔扇FT41R 无叶风扇大厦风扇 静音 遥控家用香熏盒 白色,台企名品馆—家电专营店,13669904102,,,10,100,10,0,0,None,噪音很小 噪音很小,"艾美特(Airmate)电风扇塔扇FT41R 无叶风扇大厦风扇 静音 遥控家用香熏盒 白色,13669904102, ,5.1kg,2-8小时,三档调节,正常风、自然风、睡眠风,无叶,无,遥控式,塔扇",塔扇,艾美特(Airmate)电风扇塔扇FT41R 无叶风扇大厦风扇 静音 遥控家用香熏盒 白色
大松（TOSOT）电风扇/7叶遥控直流变频落地扇/静音风扇FSZ-3008Bg7,格力TOSOT旗舰店,10254910887,,,200,92,100,8,8,None,远程遥控 噪音很小 安装方便 风很柔和 睡眠风不错 底座很稳 质量不错 电机好 使用方便 安全节能,"大松（TOSOT）电风扇/7叶遥控直流变频落地扇/静音风扇FSZ-3008Bg7,10254910887, ,6.8kg,FSZ-3008Bg7,2-8小时,五档以上,正常风、自然风、睡眠风,7片及以上,1级,遥控式,落地扇",落地扇,大松（TOSOT）电风扇/7叶遥控直流变频落地扇/静音风扇FSZ-3008Bg7
艾美特(Airmate)五叶遥控落地扇静音遥控家用电风扇,艾美特子云专卖店,10532723815,,,20,90,10,1,1,None,风扇不错 安装方便 底座很稳 遥控方便 质量不错 颜色漂亮 风扇不错,"艾美特(Airmate)五叶遥控落地扇静音遥控家用电风扇,10532723815, ,5.8kg,中国大陆,FS4093R,2-8小时,四档调节,正常风,5片,1级,遥控式,落地扇",落地扇,艾美特(Airmate)五叶遥控落地扇静音遥控家用电风扇
多朗落地扇商用雾化喷雾风机电风扇工业加湿降温 YTS-50-A   20寸,多朗专卖店,10611985936,,,5,60,3,0,2,None,,"多朗落地扇商用雾化喷雾风机电风扇工业加湿降温 YTS-50-A   20寸,10611985936, ,14.0kg,无定时,三档调节,正常风,3片,5级,机械式,落地扇",落地扇,多朗落地扇商用雾化喷雾风机电风扇工业加湿降温 YTS-50-A   20寸
艾美特 (Airmate) S30194R  静音家用遥控落地扇/台立扇/电风扇 白色,艾美特官方旗舰店,12068199505,,,70,97,70,2,0,None,远程遥控 颜色漂亮 睡眠风不错 安全节能 安装方便 适合宝宝 风很柔和 广角送风 质量不错 风扇不错,"艾美特 (Airmate) S30194R  静音家用遥控落地扇/台立扇/电风扇 白色,12068199505, ,7.36kg,中国大陆,S30194R,8小时以上,五档调节,正常风、自然风、睡眠风,7片及以上,1级,遥控式,台扇",台扇,艾美特 (Airmate) S30194R  静音家用遥控落地扇/台立扇/电风扇 白色
沃拿多 空气循环扇 电风扇 涡流空气循环机630B 家用节能台式,沃拿多旗舰店,10285338890,,,10,100,10,0,0,None,底座很稳 风扇不错 风力很大 底座很稳 风扇不错 风力很大,"沃拿多 空气循环扇 电风扇 涡流空气循环机630B 家用节能台式,10285338890, ,1.0kg,630B,2小时以下,二档调节,正常风,无叶,1级,机械式,落地扇",落地扇,沃拿多 空气循环扇 电风扇 涡流空气循环机630B 家用节能台式
扬子 FS-40-808 电风扇落地扇五叶家用电扇 遥控款808,立尚专营店,11731136370,,,3200,96,3100,60,70,None,噪音很小 风力很大 颜色漂亮 造型美观 电机好 底座很稳 安全节能 广角送风 安装方便 质量不错,"扬子 FS-40-808 电风扇落地扇五叶家用电扇 遥控款808,11731136370, ,6.0kg,中国大陆,808,2-8小时,四档调节,正常风、自然风、睡眠风,5片,4级,遥控式,落地扇",落地扇,扬子 FS-40-808 电风扇落地扇五叶家用电扇 遥控款808
格力（GREE）FB-4001B-WG家用静音遥控挂壁电风扇 办公室工程宿舍商城,格力清力专卖店,11777491692,,,20,94,20,1,1,None,安全节能 造型美观 广角送风 造型美观,"格力（GREE）FB-4001B-WG家用静音遥控挂壁电风扇 办公室工程宿舍商城,11777491692, ,5.44kg,中国大陆,FB-4001B-WG,无定时,三档调节,正常风,3片,1级,遥控式,壁扇",壁扇,格力（GREE）FB-4001B-WG家用静音遥控挂壁电风扇 办公室工程宿舍商城
【京东配送】远东风扇FC-20 电风扇 吊扇 吸顶扇 1200mm 48寸家用楼顶扇 1.2米白色吊扇,远东电器旗舰店,10314415866,,,400,96,400,10,7,None,质量不错 安装方便 风扇不错 风很柔和 电机好 使用方便 风力很大 颜色漂亮 造型美观 安全节能,"【京东配送】远东风扇FC-20 电风扇 吊扇 吸顶扇 1200mm 48寸家用楼顶扇 1.2米白色吊扇,10314415866, ,5.0kg,中国大陆,无定时,五档调节,正常风,3片,3级,机械式,吊扇",吊扇,【京东配送】远东风扇FC-20 电风扇 吊扇 吸顶扇 1200mm 48寸家用楼顶扇 1.2米白色吊扇
华生（Wahson） FB40-1205Y 电风扇/遥控壁扇 16寸遥控款FB40-1205Y,今旺腾腾专营店,10709805655,,,90,95,80,2,3,None,风很柔和 安全节能 质量不错 风力很大 安装方便 底座很稳 广角送风 遥控方便 远程遥控 风很柔和 质量不错,"华生（Wahson） FB40-1205Y 电风扇/遥控壁扇 16寸遥控款FB40-1205Y,10709805655, ,3.0kg,2-8小时,三档调节,正常风、自然风、睡眠风,3片,2级,遥控式,壁扇",壁扇,华生（Wahson） FB40-1205Y 电风扇/遥控壁扇 16寸遥控款FB40-1205Y
艾美特(Airmate)台立扇 黄色:SW59R-B 遥控 静音节能,台企名品馆—家电专营店,13680027061,,,8,100,8,0,0,None,,"艾美特(Airmate)台立扇 黄色:SW59R-B 遥控 静音节能,13680027061, ,5.05kg,2-8小时,三档调节,正常风,5片,1级,遥控式,落地扇",落地扇,艾美特(Airmate)台立扇 黄色:SW59R-B 遥控 静音节能
康佳（KONKA） 电风扇KF-40LY01家用落地/遥控定时落地扇,精创两季品专营店,11188953381,,,20,95,10,1,0,None,,"康佳（KONKA） 电风扇KF-40LY01家用落地/遥控定时落地扇,11188953381, ,6.2kg,中国大陆,2-8小时,三档调节,正常风、自然风、睡眠风,5片,2级,遥控式,落地扇",落地扇,康佳（KONKA） 电风扇KF-40LY01家用落地/遥控定时落地扇
奥德尔（odor）壁扇 机械/遥控挂壁式电风扇 家用商用宿舍用大风力静音款 机械款（16寸）,奥德尔生活电器旗舰店,11867362157,,,100,97,100,4,0,None,遥控方便,"奥德尔（odor）壁扇 机械/遥控挂壁式电风扇 家用商用宿舍用大风力静音款 机械款（16寸）,11867362157, ,5.4kg,中国大陆,8小时以上,三档调节,正常风、自然风、睡眠风,5片,2级,遥控式,壁扇",壁扇,奥德尔（odor）壁扇 机械/遥控挂壁式电风扇 家用商用宿舍用大风力静音款 机械款（16寸）
佳星（JASUN）JF02 电风扇 电源插头夹扇 台夹两用扇 台立扇 学生扇 迷你扇 床头扇,佳星京东自营旗舰店,1100206,,,4800,89,4200,300,200,None,还可以吧 使用方便 风扇不错 安装方便 噪音很小 风很柔和 质量不错 风力很大 扇网坚固 安全节能,"佳星JF02,1100206,1.12kg,中国大陆,JX-JF02,二档调节,正常风、自然风、睡眠风,3片,1级,机械式,台扇，风扇伴侣",台扇，风扇伴侣,佳星JF02
艾美特 电风扇静音无叶塔扇家用立式大夏扇智能落地扇 黑色,云购电器专营店,12755196104,,,5,100,5,0,0,None,,"艾美特 电风扇静音无叶塔扇家用立式大夏扇智能落地扇 黑色,12755196104, ,7.9kg,中国大陆,FT56R,2-8小时,三档调节,正常风、自然风,无叶,1级,遥控式,落地扇",落地扇,艾美特 电风扇静音无叶塔扇家用立式大夏扇智能落地扇 黑色
阿格瑞斯无叶风扇超静音 床头壁扇摇头遥控家用壁挂式 电风落地扇 浅蓝色,迈恒母婴专营店,11531824721,,,400,95,400,10,10,None,造型美观 风扇不错 使用方便 质量不错 远程遥控 睡眠风不错 底座很稳 风很柔和 安装方便 安全节能,"阿格瑞斯无叶风扇超静音 床头壁扇摇头遥控家用壁挂式 电风落地扇 浅蓝色,11531824721, ,3.1kg,中国大陆, SKJ-CR303WD,2-8小时,五档调节,正常风,无叶,无,遥控式,台扇，壁扇",台扇，壁扇,阿格瑞斯无叶风扇超静音 床头壁扇摇头遥控家用壁挂式 电风落地扇 浅蓝色
