content_1,score
"""很不错哈，安装师傅也很尽心尽责，好评。",1
"""30天保价，确实不是盖的，之前买的都可以，要是活动出来早一点，我就都在京东上买了，明年活动出来早点，3匹的空调还没买，看来等你了，回去用了再晒图",1
"""速度快，服务好！",1
"""上门速度快，服务好",1
"""到了还没安装，一下买了三台，",1
"""快递小哥不错，很喜欢很喜欢很喜欢",1
"""产品不错，挺满意，好好好",1
"""好",1
"""包装完好，送货准时，安装都很快，当天就可以吹！效果还是不错的！",1
"""哈哈哈哈哈哈哈还好还好哈",1
"""挺不错的，安装到位，活动买的，值",1
"""空调制冷很好，样子也很漂亮，空调室外机放的位置，师傅安装有点不方便，格力空调的师傅辛苦了?格力确实不错",1
"""买的时候就剩下定频的了  只能选这个了   -18平的屋子制冷效果不错，用着不错  噪音很小  建议还是买高端点的  起码遥控器按键少呀",1
"""不错",1
"""不错",1
"""空调不错。五星好评。物流很快，师傅态度很好。",1
"""还可以",1
"""很好",1
"""非常不错",1
"""买空调只选格力",1
"""质量不错，不错很好，很不错，非常好。",1
"""还可以",1
"""嗯，这个空调质量本身挺好的，就是对物流有些想吐槽，因为第一次给我送错货，第二次？嗯，以各种理由推脱不给我送货，然后第三次才给才给安装上钱后，本来两天就可以搞定的事情，最后拖了大约有一周多，如果你那关系就算了吧",1
"""很好",1
"""东西很好 比外面便宜好多 下次还会来",1
"""装好。好用。没有任何费用",1
"""很好，很速度",1
"""物流很快，安装迅速很到位。好评",1
"""格力空调也算是国产品牌机了，相信质量一定不错。昨天下的单，今天已经装好了。效果如何用后才知。",1
"""产品不错，送货迅速，安装给力，大大的好评！",1
"""质量很好",1
"""正效果应该还不错，现在买还比较便宜吧！",1
"""都好，但愿经得住夏天酷暑的检验",1
"""不错！！！！！！！",1
"""真快，当天就收到了，还没装，先好评",1
"""前晚上买的，昨天下午到货，下午师傅就过来装了，装的比较顺利，无由于没加长管子，没用支架所以无安装费，机器使用了，很安静，很满意的还是！！！",1
"""外观还可以，但制冷效果没想像的好",1
"""安装服务好",1
"""物流超乎想象的快，第二天下午就到了，然后预约了安装的时间，安装师傅也不错，赞一个！",1
"""商品我还满意配送员服务特别好",1
"""非常满意 安装师傅辛苦了",1
"""很好",1
"""配送和安装服务确实不错，服务速度和沟通都很好。",1
"""空调制冷很快",1
"""这几天开用了，够静够冷，质量应该还不错，希望能够多用几年。",1
"""未用??但相信京东商城",1
"""很好",1
"""非常好",1
"""东西很好，不乱收安装费用",1
"""商品应该不错，只是试了一下，以后用一段时间后再对空调进行详细的评价，不过售后的服务确实是好，特别是安装的速度，师傅很负责，安装的时候刚好碰上下雨，师傅还是坚持不懈的冒雨进行安装，没有一句怨言，那种敬业的精神的确值得十个赞！",1
"""送货快，安装快",1
"""东西很好，不贵",1
"""信赖格力是名牌，到京东买是没假货，安装也快速，收了30元。",1
"""keyi bucuo   可以  不错  很好的。。。",1
"""发货安装都超快",1
"""用格力就是这么踏实，不用担心质量问题，让世界爱上中国造！！",1
"""京东服务是不错。",1
"""服务很好",1
"""还不错！",1
"""我们家-10台格力空调了我就不多说了",1
"""各方面都很好，制热很快，基本上听不到噪音，安装收了85元高空费，唯一不满意的是自动确认收货！",1
"""质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物",1
"""好！！！！！！！！！",1
"""送货快，安装服务很好",1
"""送货速度快，品牌效应好，装空调师傅态度不错，这个价格可以接受，下次会再光顾。",1
"""活动预约买的，很不错，格力质量信得过，三台空调一台收不锈钢支架八 十，一台收了-1.5的铜管和三 十的玻璃开孔，上网查了一下淘*宝不锈钢架三 十有交易。早知道自己备支架。",1
"""安装服务很好，空调还没有送到就主动联系安装，安装人员服务很到位连空调安装位置都帮我安排好了，可惜我不喜欢",1
"""很好，制冷很快，超安静，安装人员服务超好，拼服务质量的时代来了！",1
"""发货速度很快，第一天空调送到，第三天安装的",1
"""不错很好制冷效果好",1
"""目前觉得还不错，制冷挺快的，安装很快",1
"""还不错哦，还不错哦，还不错哦还不错哦",1
"""比较满意的一次购物，安装师傅也挺好！很喜欢",1
"""A定商品，等了半个月才收到货，不过格力大品牌，空{|量是值得信的！",1
"""质量好  送货快  信得过的产品",1
"""不错",1
"""格力的牌子还是值得信赖的，一次买了两台",1
"""格力空调品牌一直都是有很好的口碑，装机师傅也很给力，制冷效果好！",1
"""不错不错不错不错不错不错",1
"""好",1
"""-1",1
"""打特价买的，还不错的",1
"""大品牌值得信赖，很静音，制冷也很快",1
"""安装师傅服务非常好，谢谢！",1
"""很好",1
"""空调质量可以，不错还行吧",1
"""服务很好",1
"""发货速度很快，工作人员直接把空调送到楼上了，就是安装工人还没有过来安装，要等几天，等安装好之后再追加吧",1
"""很好用，实惠",1
"""空调不错，制冷很好,很庆幸把原来那个不靠谱的科龙变频空调淘汰了",1
"""空调制冷不错。但是安装人员不专业，给人感觉像游击队。一个支架收费-150，给我父母出示的配件收费明细，但是我同时给朋友购买的另一个格力空调安装时同样的支架收费80，我就不明白了，同样的东西怎么还有2个收费标准，是格力定的还是京东定的。",1
"""挺好的服务态度也好安装速度也很快",1
"""当我拿到这本书时，我对莫里康内的了解仅限于他是一个意大利作曲家，电影配乐大师，他为《美国往事》的配乐十分贴切。他为黛博拉、面条以及麦克的人生故事打造了一曲曲精彩绝伦的人生配乐。以上曾是我对莫里康内最粗浅的了解。当然后期随着阅片量的增多，对他的其他作品也有所耳闻。其中，最让我对莫里康内产生兴趣以及好感的音乐却是《无耻混蛋》中的那曲《Un Amico》，一曲发生在德国军官和穿红裙的犹太女孩之间的生死绝杀及未完成式爱情的叹息。\n\n与昆汀这种饱含恶趣味的人不一样，莫里康内可以从一个更富同情心更具宽容的态度去展现一段残忍的阴错阳差的情感关系的内在情绪。他的温和与深情都由一页页五线谱上的音符完满地展现出来。通常都说文如其人，带着对他作品的联想去读了这本《莫里康内：50年一瞬的魔幻时刻》，有趣的是，莫里康内符合我对他的大概判断。",1
"""挺好的，",1
"""空调静音。安装人员服务态度好！",1
"""送货安装及时，送货人员和安装人员服务到位，很好！！！",1
"""货好，安装师傅也负责，收费合理！好评！",1
"""还可以，广州的夏天就靠它了",1
"""产品不错，安装要另外加钱",1
"""五星服务，周六中午定货，周日上午就安装好了，送货和安装衔接得好服务也热情，点32000个赞!",1
"""安装很好!快捷!技术好!",1
"""好好好好好用用的，大品牌",1
"""好",1
"""很好！",1
"""不错，不错",1
"""还没有使用，应该不错，可惜变频机装不了，不够高度。",1
"""性价比好，感觉不错，已经使用，信赖京东！！！",1
"""安装师傅很好，送货及时，赞",1
"""非常不错的体验",1
"""刚装好，感觉很好，相信品牌的力量！",1
"""用的很舒服，值得购买的，格力的东西还是不错的",1
"""有了小朋友就天天使用，很不错，制热速度也蛮好的。给五颗星好评、信赖格力空调！",1
"""东西不错",1
"""不错，不错，不错，不错，不错，不错，不错，不错，不错，不错，不错，",1
"""还没用，装上了，挺漂亮的",1
"""比较大",1
"""格力空调就是好，安装师傅也很给你，漂亮",1
"""不错,这价也算可以了",1
"""不错，京东客服很好，安装几经周折",1
"""空调制热不是很给力，按装师傅人挺好的",1
"""京东不错，格力也不错",1
"""挺好的，老婆也喜欢",1
"""格力空调口碑不错",1
"""送货及时，服务不错",1
"""空调送货及时，安装更快",1
"""还不错",1
"""非常好！！！！！！！！！！！！！！！！！！-1-1-1-1-1",1
"""总体不错，空调制冷也是蛮好的，噪音也不大，安装师傅也很棒，干活利索，以上都可以给满分，一星扣掉给售后，地区服务中心电话永远打不通，我百度找到另一个号码，打通了，态度非常恶劣：打不通你不会多打几次？！！打这个号干嘛？？然后挂掉了我的电话，真的是太扣分了！希望格力可以后续服务跟上！！全国服务热线也是打了几十次才通！",1
"""品质好，外关大方，速度快冷不错，下次再买。",1
"""产品不错，很强大的样子，师傅也很尽心尽责",1
"""速度与服务都很满意！",1
"""还不错，服务态度很好，格力空调感觉挺好的，就是价格比其他牌子贵一些",1
""".整体效果还不错，就是外加的2米铜管90元一米，价格太高！",1
"""很好",1
"""宝贝很好，我很喜欢！",1
"""不错格力空调",1
"""6-18搞活动买了两个，物美价廉，家住六楼送货师傅给扛上来的，特别辛苦，今天刚刚安装好，特别棒，给安装师傅点个赞",1
"""不错 京东送货很快 安装客服太忽悠人",1
"""好冰凉，爽啊。又安静，开个28度都觉得好凉！",1
"""满意",1
"""外观不错，送货速度也很快。",1
"""非常满意",1
"""..很好用方便",1
"""服务好非常满意",1
"""包装好，物流快，服务好！",1
"""好好好好好好",1
"""很好",1
"""还在试用中，安装服务人员态度很好，只是架子收了80元，觉得有点贵！",1
"""装了一下午，特别辛苦",1
"""双十一帮姐姐家买的，比较划算，一直信赖京东",1
"""66666666666666",1
"""安装及时，调好开机正常非常满意。",1
"""产品和服务都很好",1
"""收货非常快，价格满意，非常好的一次购物",1
"""好好好好好好好好好好好评",1
"""格力空调总体质量很好，但是这款空调启动慢，制热效果一般，物流服务很好，安装师傅很热情，专业。",1
"""安装师傅很细心，物流很好，在京东上买自营是所有网购中最安心最快捷，最放心的选择.会继续在京东上买东西的",1
"""还好还好。",1
"""还可以，希望能耐用",1
"""买空调就是要买格力，服务好，制冷快",1
"""很好！性价比很高。。。。。。！",1
"""东西不错，但是声音稍微有点大，安装费有点小贵打眼支架高空加起来将近400块",1
"""非常满意",1
"""安装师傅态度不错",1
"""安装师傅很耐心，服务态度很好，会继续支持老品牌格力",1
"""空调安装好了，刚试了下效果还好，用几天再看看，商家服务很好。",1
"""已安装，未使用，格力装机开孔一个收30元，外挂机支架收费40元，不理解。",1
"""快是快",1
"""好",1
"""好",1
"""送货速度非常快，一天就到家了，格力的安装人员也非常迅速，到货两个小时就到达现场安装赞",1
"""很喜欢产品 商品质量很好  很喜欢家人也喜欢我们特别喜欢京东  正品行货  价格又实惠",1
"""好",1
"""好",1
"""不错",1
"""等了将近一个月，我也是醉了！",1
"""东西不错，值得购买，希望质量好",1
"""很好用，制冷很快",1
"""格力质量还是不错的，质量好，晚上开静音超级安静，28度就足够了。\n师傅很给力，农村装空调不容易，外机还要抬上去",1
"""格力空调品质一直不错，制冷快而且安静",1
"""以我三百块再联系你辛苦显卡行吧",1
"""一直相信品牌的力量，格力在做空调方面真的很不错",1
"""制冷效果不错哦 老牌子 信得过",1
"""妈妈家里安装的挺好的，妈妈说安装师傅还夸说这个空调好，制冷也特别快，总之爸爸妈妈满意就行了。",1
"""这样的孔安装网点一直说打不了打不了，而格力总售后却三却确认可以打要收费80，结果安装网点最后还是叫来第三方打孔师傅。这个网点达不到你格力售后的要求，考虑更换吧！",1
"""师傅服务好，谢谢！",1
"""很好！",1
"""好评，送货及时，质量好！",1
"""给力！！！非常给力！！！",1
"""外形漂亮，制冷效果不错~！噪音较小~！",1
"""制冷效果不错，很快~！",1
"""挺好，一次性购买了4台，都说格力的压缩机好，支持国货。送货也快，安装预约也及时。",1
"""好好好好好~",1
"""第一次在京东商城买空调很满意，下次再买。",1
"""空调已经收到，包装完好，大品牌值得信赖，一直信赖京东",1
"""挺好，但是新空调还是有味道，送货的进屋直接躺地下了，给我吓一跳",1
"""商品给力，送货及时，服务态度好",1
"""很好，价格非常优惠！！",1
"""不错",1
"""一直在京东购买，服务好速度快",1
"""，，",1
"""628下的单，今天就全部搞",1
"""师傅安装很有耐心，态度不错。",1
"""好，非常好",1
"""东西好，服务好，很喜欢，，，，，，，，，",1
"""不错哦！",1
"""不错不错不错谢谢制冷好售后服务好不错不错不错谢谢制冷好售后服务好",1
"""物流快，送货上门，还未安装先",1
"""还没用，装机时间很快",1
"""安装师傅很给力",1
"""物流给力，商品很好",1
"""其他都好，就是发票金额与订购单不符",1
"""还不错",1
"""次日早上送货到家，下午安装，晚上凉快。送货和安装都好专业。",1
"""用了一段时间才过来评价的，格力老牌子值得信赖，不是很耗电。",1
"""效果不错",1
"""格力空调质量不错，安装人员也认真负责。",1
"""大品牌夏天炎热也不怕，格力空调服务好，质量也好!值得拥有!",1
"""很不错",1
"""配送安装都很到位,服务态度也很好",1
"""物流慢，其他都还不错，晚了3天",1
"""挺不错",1
"""h",1
"""送货和安装师傅都很好",1
"""给爸妈买的，不错！一直都在京东上买的，不错！一如既往地支持京东！送货速度很快！",1
"""非常好",1
"""不错。。。。。。。。。",1
"""不错",1
"""空调已安装，试用了一会儿，制冷不错",1
"""东西不错",1
"""装修师傅特别负责，-100个",1
"""-123",1
"""蛮好",1
"""很好很好很好很好很很好很好很好很好很好",1
"""服务非常满意",1
"""还可以吧，就是刚刚开始想让他们快点安装，在那儿说话牛逼哄哄的，也是醉了",1
"""挺好",1
"""??????",1
"""格力空调不错，包装、物流很快，送货员很好，安装师傅很到位，我非常满意，下次再买、首选格力空调。",1
"""洳淮恚安装也快",1
"""空调不错，放在卧室正好，声音也不大",1
"""机器很好，风力很大，制冷也很快，物流送货很快，安装师傅也很好，安装的很满意。",1
"""格力的东西，还是不错的",1
"""这款空调非常好，安装及时，安装人员服务也很好",1
"""-1-1-1-1-1-1-1-1-1-1-1",1
"""送货超级快，装机师傅的服务也非常到位，还会继续支持京东",1
"""满意",1
"""东西不错，发货迅速，安装迅速",1
"""已经签收，现在正在装修中，等以后在安装。",1
"""货到了，感觉不错，就是开机慢点。",1
"""相当好用",1
"""性价比很高！制冷很快，声音也很低！安装师傅也很认真负责。送货的当天就安装好啦！给格力点赞！",1
"""感觉要比我的大一匹变频的制冷效果要好一些",1
"""6-18买的，价格优惠了不少，感觉匹数买小了",1
"""空调外机后面金属片有很多歪曲的，但是物流速度，服务态度都都很好，",1
"""不错大牌子格力就是给力已买了几个了",1
"""好",1
"""老家用的，物流很快安装也很快。现在还在使用中，目前没有质量问题",1
"""送货速度快！",1
"""京东销售送货都还行，但安装就不是那回事了，差的很，后来没要他们安装。",1
"""空调用了几天还可以    安装师傅也很专业  总体感觉还是不错的",1
"""空调不错、价格实惠，制热比较快，噪音也小",1
"""好，，，，，，，，，，",1
"""质量很好，外观漂亮，物流速度快，很好的购物体验。",1
"""买回来了，发现不是变频的，哎呀，算了，退的麻烦，毕竟是冲着格力的牌子，京东的服务！",1
"""格力空调值得信赖",1
"""格力的好用",1
"""物流很给力，安装售后的却很垃圾"",""discussionId"":-164282767}},""plusAvailable"":0,""productSales"":[],""recommend"":false,""userLevelColor"":""#666666"",""userClientShow"":""来自京东Android客户端"",""isMobile"":true,""days"":25,""afterDays"":25},{""id"":-10037345090,""guid"":""bbde5242-3ca2-4ea2-8448-3f04b-123-15fe"",""content"":""很好，大品牌值得信赖，比商场的送货快多了，买电器选择京东",1
"""第5次购买了，空调质量好，服务很到位！",1
"""很好，，制冷效果不错。。。。。。",1
"""给力就是很给力",1
"""挺快，方便，制冷效果挺好的",1
"""好",1
"""空调质量还不错，就是刚安装的时候味比较大。",1
"""很好",1
"""?",1
"""做活动买的，格力的空调质量是最好，安装速度也挺快",1
"""一直信赖格力，质量没得说！",1
"""速度很快",1
"""已经安装完成，正在使用中",1
"""很好，很强大",1
"""安装师傅非常认真负责，感谢感谢！",1
"""全部用格力空调，呵呵呵呵！",1
"""配送速度快，安装速度快，必须好评。",1
"""送货师傅和安装师傅都到的很快，服务态度很好。空调制冷效果也很不错。",1
"""空调制冷效果又快又好，选格力真没选错，很静音，售后也很好。配送速度超快！",1
"""格力这款空调用了几天还不错，就是不知道会不会出现我前段时间在这里买的美的空调的问题啦，用了一个多月就不制冷了，不知道京东的售后怎么样，很期待哦",1
"""服务很好，安装也服务?很好。工作人员很尽心尽责。",1
"""服务非常到位。",1
"""性价比高，外观大气，制冷快",1
"""很好反日行满意制冷效果非常满意，安装的师傅人非常不错没多要一分钱这样的好人已经不多了，抽真空用旧机器的架子帮忙把旧机器室内机的挂板起掉，格力这品质和服务还说什么。",1
"""很好，送货很快，送货员态度也很好，下午就按装了，很好",1
"""昨天下单今天上午就到了，下午安装，速度啊，买家电京东首选",1
"""家齐美的安装师傅速度很快，服务很好。非常满意。",1
"""不错！送货速度杠杠的，安装也杠杠的！外观也不错！格力大品牌。尤其是安装的大热天真不容易！",1
"""送货很快",1
"""空调效果不错，师傅态度非常好，",1
"""很好，价格优惠，服务很好，安装师傅非常好",1
"""装修的师傅很不错，非常尽责，出了一身的汗，没有收任何的安装费。空调用了一会，很给力，直接还要等用了之后才知道。",1
"""6.-18买的，本以为会到月底送货！结果22号就送到，送货的师傅很有责任心，送货之前提前联系的！安装也超级快！第二天就装好了，当天还下雨，装机的师傅称雨下，冒雨来装的！必须点赞！制冷效果也可以！",1
"""真不错 安装也没收费",1
"""好的好的呀呀呀呀呀呀呀:",1
"""很好",1
"""装修的师傅很不错，非常尽责，出了一身的汗，没有收任何的安装费。空调用了一会，很给力，直接还要等用了之后才知道。",1
"""可以",1
"""还没安装，需要预约格力售后",1
"""双十一抢购的，送货速度快，安装速度也快，京东的服务真是刚刚，必须赞一个",1
"""刚装上还没用呢，不过看起来不错！\n",1
"""还可以，客服不满意，，",1
"""可以爸爸巴巴爸爸啊啊啊吧",1
"""很快收货，双-1-1这速度可是大赞了，等约好安装再来晒图",1
"""还没安装呢，送货挺快的",1
"""送货很及时，还未安装。",1
"""两位安装师傅很专业！态度好！非常满意！",1
"""很好，格力质量应该信得过，试了下冷暖，还不错，希望能长久用。师傅俩个人安装很专业。不过架子收了*元费用，但架子质量却不敢恭维。",1
"""不知道咋样，给丈人买的，还没怎么用",1
"""安装的人多收费，",1
"""好，好，好，好，好！",1
"""凌晨下单，下午收货，京东速度值得点赞?",1
"""师傅不错！当天就装上了！",1
"""好用的空调！！！！！！！！！！！",1
"""good",1
"""挺好的，挺静音，制冷效果挺好，挺满意的。。",1
"""格力品质挺好的，京东物流非常给力！",1
"""还没安装，物流师傅很敬业.",1
"""6-18买的，2099，应该还可以吧，比实体店便宜，一次买了两台哦。\n凉也挺快。\n好评",1
"""大品牌就是好！",1
"""好空调格力造",1
"""好，快，好，快，",1
"""货品配送非常快，安装师傅也非常及时上门，格力绝对大品牌的服务",1
"""格力空调用着不错！",1
"""整体都不错，用了两次漏水，原因安装不到位，害得我的墙都湿了，很不愉快！",1
"""静，比其他的，相信格力",1
"""静，比其他的，相信格力",1
"""送货和安装速度都很快！当天就全完成",1
"""漂亮的白色面板，隐约的屏幕显示。温柔中透着宁静。",1
"""送货快 售后服务好 装空调的师傅辛苦啦",1
"""可以，安装速度也快，服务也单位，希望京东给奖励。。",1
"""商品送货书，安装快，非常满意。",1
"""货还没有打开，还没有售后来装，不知道怎么样？希望售后尽快来吧，今天都到货都第二天了",1
"""还可以吧！就是装机支架收费贵。",1
"""好",1
"""物流，安装速度很快，买电器还是京东好",1
"""用了几次了，制冷快，快递服务太度也很好",1
"""很好",1
"""安装时离墙壁太近了",1
"""一个字，好！",1
"""质量价格不错，性价比高",1
""".",1
"""派送师傅态度很好！",1
"""活动买的，价格超划算",1
"""送货超快，安装师傅很细心服务很好",1
"""很好",1
"""好好好好好好好好好好好好好好好好好好好好好好好",1
"""相信格力，静。。。",1
"""还行，挺好好好好好好。",1
"""包装不错，空调还没用，用了来评价",1
"""%E8%BF%98%E4%B8%8D%E9%94%99%EF%BC%8C%E5%AE%89%E8%A3%85%E5%B8%88%E5%82%85%E8%AE%A4%E7%9C%9F%E5%8F%88%E5%BF%AB%EF%BC%8C%E8%BF%99%E4%B9%88%E7%83%AD%E7%9A%84%E5%A4%A9%E6%B0%94%E7%9C%9F%E4%B8%8D%E5%AE%B9%E6%98%93",1
"""我给爸爸妈妈买的，7月26号下单，27号送到，今天给装好了，妈妈说制冷效果不错，安装师傅大中午的来安装，必须给个赞??。今晚爸爸妈妈可以睡个好觉了！满意5颗星??",1
"""很好",1
"""还不错，师傅装的很认真，大热天的不容易！",1
"""送货快，安装师傅也很热心，这么热的天，晚上还加班加点帮助我们家安装，敬业态度值得称赞！",1
"""很好很满意",1
"""好好好好",1
"""-1",1
"""制冷效果很给力。",1
"""不错下次继续支持",1
"""安装师傅不错，还没开始使用",1
"""快递小哥被锁在附近小区的电梯里了，送货慢了点，35度以上的高温，快递不容易，可以理解！安装公司的客服催了几次要来安装，货没到。只能推后了！一下买了三台，希望格力的质量与它宣传的一样！",1
"""质量很不错，态度也好，下次还买这格力",1
"""格力就是不错",1
"""装的格力空调质量很好",1
"""非常感谢按装师傅，服务到位，辛苦了！特别满意！",1
"""格力给力，京东物流快，售后安装好，支持国货。",1
"""下单后第二天送货，第三天早上8点多就安装了。很快，服务态度也好。制冷速度和效果都挺好的。",1
"""总体来说还可以",1
"""还不错，方便，适用",1
"""已经是京东的老顾客了，依赖京东，首先是东西保证是正品能保证质量，服务好，并且价格实惠，亲戚朋友需要都是在京东来买。",1
"""刚安上，感觉不错，很静。",1
"""好品牌，高质量，制冷快，噪音小！",1
"""比**的便宜",1
"""安装配送服务到位，制冷特别快！",1
"""。。。。。。。",1
"""装好了，一开就超暖和，不错",1
"""发货速度很快，安装也很迅速，质量信赖格力！",1
"""格力空调质量好",1
"""。。。。。。。。。。。。。。",1
"""很快就收到货了，京东的，放心",1
"""紫薯布丁紫薯布丁紫薯布丁不错",1
"""好",1
"""一直在京东自营买各种东东，很满意，京东自营送货也超级快速。",1
"""还可以，没有声音",1
"""&hellip;&hellip;",1
"""服务态度好，工作认真负责。",1
"""速度快，安装师傅也很细心，致爱格力空调了，支持国货",1
"""产品很好，装机的师傅不行，旧机移装到别的地方",1
"""质量很好，效果很好",1
"""安装速度快，服务好，送货师傅态度很好，辛苦了。",1
"""安装速度快，服务好，送货师傅态度很好，辛苦了。",1
"""安装速度快，服务好，送货师傅态度很好，辛苦了。",1
"""好评",1
"""十个字，好好好，再加几个字呗",1
"""等待的时间不长，到货后，安装的两位师傅太赞了，安装时楼下停了辆车，等人挪走等了半小时，很不好意思让师傅大热天等，给的水也不喝，安装也特别快，很好，调试好后才离开，特别敬业，这么热的天，虽然是他们的工作，但很认真负责，一定要点一万个赞！！！照片回头拍，因为是给父母家安装的，改天去了再补。",1
"""送货及时，安装到位，服务态度好",1
"""很好，,非常好",1
"""服务很好",1
"""满意",1
"""格力空调一直都是首选，空调中的苹果，满意",1
"""师傅做工很细 很负责 谢谢师傅",1
"""格力空调感觉确实不错，在京东上购买更是方便快捷，当天下单当天到货，第二天两位师傅就上门来安装了，这么热的天气真是辛苦师傅们了，赞?！",1
"""很满意，物流守时，安装人员态度好，空调致冷快，给好评",1
"""很棒哦！安装师傅也是棒棒哒！",1
"""空调质量还可以，服务不错",1
"""不错嘛",1
"""格力空调制冷很快！",1
"""外观漂亮。安装到位，制冷快",1
"""非常满意",1
"""用了差不多两个月了，也没出什么问题，声音小，制冷快，值得信赖。",1
"""运输得很快，中午到，下午就安装，这个夏天不怕热了",1
"""看到很多评价说安装空调要收费，架子也至少要收30元，高空作业也要收费，但是我安装空调没有收取任何费用，师傅给安装了架子还加了一节水都没有收费，我不知道那些人说收费是怎么回事，以后买东西还是上京东。",1
"""格力空调！不错的选择！而且在京东自营买有保障",1
"""师傅服务态度都不错，没有乱收费。",1
"""空调还可以，暂时没发现问题。",1
"""不错不错",1
"""格力大品牌，信得过，支持国货",1
"""还不错",1
"""物流快，安装到位，服务好，机子试了一下感觉还不错，持续试用中，希望会持续好。",1
"""搬新家，未使用，不知效果是否显著。用了再来追评。",1
"""送货块，服务好价格便宜。",1
"""机器不错，安装送货都很及时，格力很正规",1
"""非常好，隔天就来安装了，给安装师傅五星好评。",1
"""第一次购买空调，选择格力果然没有让我失望。发货、安装都很及时，相信格力品质！",1
"""好",1
"""不错",1
"""很不错帮朋友买的",1
"""五星好评，从购买到配送到安装都非常好，尤其安徽定远本地的京东站点跟安装师傅都特别好。赞",1
"""格力空调质量好，买空调就买格力造。",1
"""制冷效果不错，外观大气。不足之处内机噪音有点大，",1
"""好评~好评~好评~",1
"""发货及时，送货服务好，安装非常满意。",1
"""送货很快，安装的也很快，服务很好。刚试用了，不愧是大品牌，两台都不错",1
"""格力品牌，当然是值得信赖的产品，家里空调都买格立的，配送，安装，全程无忧，双十一价格优惠，真的是值得购买的好产品！",1
"""货到了！很好，物流也很快！",1
"""88888888888888888888888888888888888",1
"""发货快，运输快捷，安装师傅专业、认真、服务好",1
"""不错。。真心不错",1
"""安装师傅很专业，服务很周到",1
"""挺好的，买第二台了，用着不错。",1
"""不错！?",1
"""制冷很快，产品很满意。",1
"""送货快！安装快！！安装好！！！",1
"""很好",1
"""物美价廉，制冷效果好，很好的一次购买体验！",1
"""很好很好很好很好很好很好很好",1
"""好",1
"""服务态度好",1
"""快递非常快，效果也很好。",1
"""不错，性价比高，老爸喜欢。",1
"""效果很好，物流很给力",1
"""安装师傅安装很顺利，用的不错",1
"""总体来说还是很给力的。送货师傅很贴心。帮我把空调扛到六楼的。真的很感谢。安装师傅也很好。那么热的天，认真负责的态度丝毫不受影响。唯一就是预约安装有点小插曲。等了好久。不过正好赶上6-18想想也能理解。昨晚开了一晚上空调，睡得特别踏实。",1
"""东西很好。我很喜欢",1
"""声音小，制冷快，比较满意。。。。。。",1
"""安装快有效，首次安装不收费，只收支架和管线，服务好，希望用得也好。",1
"""发货迅速，凌晨拍，傍晚送到。安装师傅第二天就来了，就是不知道怎么弄的，铜管竟然要加买9米！支架买个80元，单是这些就要890元！还吓人的数字啊...希望空调真的好用，不然亏大了",1
"""送货时间快，售后安装师傅服务态度好",1
"""........................",1
"""试了一下，还没正式使用，感觉下错，但愿真正使用也是一样的好。",1
"""物美价廉，谢谢京东",1
"""非常好",1
"""安装师傅很给力，认真负责",1
"""产品暂无法评论，因没用，就是空调外加40元支叉钱，如当时不付，就不会按装，应提前告知，才不会这样，安装师傅，是尽力而。",1
"""很不错的。一直用格力",1
"""挺好的，不错啊，下次继续啊，哈哈哈哈",1
"""dsafasdfasdfasdfasdfasdfa",1
"""格力空调很好，安装的师傅也很赞，只是内外机给我型号搞错了，通知后第二天马上送来了，效率很高，不错！",1
"""第一次从京东买大家电，空调质量，配送，安装，各方面都非常满意，安装师傅冒着雨在窗外安装外机，特别不容易，而且没有乱收费的现象，只是正常收取高空作业费和材料费，安装完还告诉我注意事项，特别细心周到，唯一不满意的地方是柜机表面有一点磕伤，凹进去一点点，不过不影响使用，好评好评好评~~~",1
"""还不错",1
"""物流快！一直喜欢格力！",1
"""好东东搞活动购的，比实体平宜。",1
"""好。 非常好！！！",1
"""好评",1
"""一如既往的好，家电大多都在京东买的，值得信任",1
"""外观漂亮，声音很小，制热效果好！",1
"""非常不错！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！",1
"""物流很快，装机师傅服务态度非常好，很满意",1
"""没别的，纯粹信赖格力品质而来",1
"""京东服务就是好！送货快，安装快！",1
"""商品质量有保障，售后好，送货及时。",1
"""挺好的",1
"""服务号",1
"""京东的速度真快，下单五分钟后联系第二天送货，下午格力的师傅就安装好了，点个赞！",1
"""比较喜欢的款式，希望用起来后也令人满意",1
"""送货速度快",1
"""己安装好，师傅细心认真。",1
"""送货及时，安装及时~",1
"""京东家电很好！",1
"""好 服务按照专业",1
"""产品质优价廉，我会继续光顾！",1
"""满意",1
"""格力的空调质量还是不错的。。。",1
"""安装，送货都挺给力的，还没用",1
"""价格实在的空调，用着目前没啥毛病",1
"""呵呵红红火火很好，很静音，物超所值，老婆很喜欢",1
"""送货速度很快，安装过程中安装师傅很热情，干活也很有条理，空调还没有用，外观很喜欢。",1
"""很喜欢实惠",1
"""好！",1
"""架子收了30元",1
"""物流准时，安装很好",1
"""安装师傅很棒，空调结力",1
