CommentCount,GoodRateShow,GoodCount,F_type,price,GeneralCount,brand,p_Name,PreferentialPrice,PoorCount,shop_name,X_type,type,keyword,ProductID,Y_type
7,100,7,none,1299.00,0,None,博世BOSCH搅拌机 食物处理器 多功能料理机 MFQ4020S,359.00,0,ocean海外专营店,none,"博世BOSCH搅拌机 食物处理器 多功能料理机 MFQ4020S,1964348870, ,4.0kg,50-80转/分",,1964348870,none
3,100,3,none,2080.00,0,伊莱克斯（Electrolux）,伊莱克斯 Electrolux 手持吸尘器 无线吸尘器家用 ZB3107 瑞彼得 ZB3107,2080.00,0,伊莱克斯小家电旗舰店,电动吸头，地面吸头，缝隙吸头，毛刷吸头,"伊莱克斯 Electrolux 手持吸尘器 无线吸尘器家用 ZB3107 瑞彼得 ZB3107,10733900320, ,2.63kg,ZB3107,地板，地毯，瓷砖，厨房，沙发，床铺，汽车,水洗尘杯，一键断发,无线吸尘器,充电式（无线）,500W以下,电动吸头，地面吸头，缝隙吸头，毛刷吸头",,10733900320,无线吸尘器
0,100,0,none,409.00,0,None,凯伍德（KENWOOD）JE290食物水果榨汁机料理机,399.00,0,surepromise全球购旗舰店,none,"凯伍德（KENWOOD）JE290食物水果榨汁机料理机,1964285085, ,3.0kg,BRO0760,0-50转/分,旋钮式,电动榨汁机,榨汁,不锈钢",,1964285085,电动榨汁机
3,100,3,none,1999.00,0,宝家丽,宝家丽 干湿吹三用 25L大功率大吸力 桶式商用吸尘器 GY408 吸尘器家用,439.00,0,宝家丽生活电器旗舰店,床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头，毛刷吸头,"宝家丽 干湿吹三用 25L大功率大吸力 桶式商用吸尘器 GY408 吸尘器家用,10722786571, ,5.8kg,中国大陆,GY-408,地板，地毯，瓷砖，厨房，汽车，酒店，工业,水洗尘杯，干湿两用,桶式吸尘器,电源式（5米以下）,1000w-1399w,床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头，毛刷吸头",,10722786571,桶式吸尘器
0,100,0,none,699.00,0,九阳（Joyoung）,Joyoung/九阳 JYL-D022料理机多功能家用+搅拌机电动全自动果汁机 白色,359.00,0,天泽利民专营店,none,"Joyoung/九阳 JYL-D022料理机多功能家用+搅拌机电动全自动果汁机 白色,12655503438, ,3.0kg,中国大陆,TMZYDJYLD022,0-50转/分,按键式,破壁机,榨汁，搅拌，碎肉，其他,塑料",,12655503438,破壁机
2,100,2,none,1899.00,0,宝家丽,宝家丽 干湿吹三用 20L 大功率 商用桶式吸尘器 GY406,399.00,0,宝家丽生活电器旗舰店,床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头，毛刷吸头，小吸头,"宝家丽 干湿吹三用 20L 大功率 商用桶式吸尘器 GY406,10712359838, ,5.7kg,中国大陆,GY-406,地板，地毯，瓷砖，厨房，沙发，床铺，汽车，酒店，工业,水洗尘杯，水洗滤网，干湿两用，除螨,桶式吸尘器,电源式（5米-10米）,1000w-1399w,床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头，毛刷吸头，小吸头",,10712359838,桶式吸尘器
0,100,0,none,12000.00,0,None,vitamix 维他美仕5300/5200 进口破壁榨汁机全营养多功能调理料理机 维他美仕 750+变压器,3999.00,0,魔力世界数码生活专营店,none,"vitamix 维他美仕5300/5200 进口破壁榨汁机全营养多功能调理料理机 维他美仕 750+变压器,1963524033, ,5.0kg,AMZB00Q0AMIZY,12001转/分(含)-15000转/分(含),旋钮式，按键式,原汁机，破壁机，电动榨汁机,榨汁，搅拌，冰淇淋奶昔，碎冰,不锈钢，金属，塑料",,1963524033,原汁机，破壁机，电动榨汁机
2,100,2,none,1099.00,0,宝家丽,宝家丽 干湿吹三用 18L大功率 桶式 吸尘器家用 GY-309,349.00,0,宝家丽生活电器旗舰店,床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头，毛刷吸头,"宝家丽 干湿吹三用 18L大功率 桶式 吸尘器家用 GY-309,10712205156, ,4.9kg,中国大陆,GY-309,地板，地毯，瓷砖，厨房，沙发，床铺，汽车，酒店，工业,水洗尘杯，干湿两用,桶式吸尘器,电源式（5米以下）,1000w-1399w,床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头，毛刷吸头",功率大 功率大,10712205156,桶式吸尘器
0,100,0,none,12000.00,0,None,vitamix 维他美仕5300/5200 进口破壁榨汁机全营养多功能调理料理机 维他美仕5300红色+变压器,3139.00,0,魔力世界数码生活专营店,none,"vitamix 维他美仕5300/5200 进口破壁榨汁机全营养多功能调理料理机 维他美仕5300红色+变压器,1963519136, ,5.0kg,AMZB00Q0AMIZY,12001转/分(含)-15000转/分(含),旋钮式，按键式,原汁机，破壁机，电动榨汁机,榨汁，搅拌，冰淇淋奶昔，碎冰,不锈钢，金属，塑料",,1963519136,原汁机，破壁机，电动榨汁机
10,100,10,none,1999.00,0,宝家丽,宝家丽 干湿吹三用 15L商用大功率桶式吸尘器 GY308 吸尘器家用 ,268.00,0,宝家丽生活电器旗舰店,床褥沙发吸头，地面吸头,"宝家丽 干湿吹三用 15L商用大功率桶式吸尘器 GY308 吸尘器家用 ,10712137395, ,4.8kg,中国大陆,GY-308,地板，地毯，瓷砖，厨房，沙发，酒店，工业,干湿两用,桶式吸尘器,电源式（5米以下）,1000w-1399w,床褥沙发吸头，地面吸头",,10712137395,桶式吸尘器
3,100,3,none,338.00,0,口吕品（Colvp）,口吕品L811榨汁机家用原味果汁机电动原汁果蔬机渣汁分离机多档可调全新升级不锈钢机身 咖啡色,228.00,0,口吕品官方旗舰店,none,"口吕品L811榨汁机家用原味果汁机电动原汁果蔬机渣汁分离机多档可调全新升级不锈钢机身 咖啡色,11743886252, ,3.0kg,中国大陆,20000转/分(含)以上,旋钮式,电动榨汁机,榨汁,不锈钢",,11743886252,电动榨汁机
7,100,7,none,599.00,0,宝家丽,宝家丽 手持推杆便携式 家用吸尘器 小型手持吸尘器 XW-081 ,129.00,0,宝家丽生活电器旗舰店,床褥沙发吸头，地面吸头，缝隙吸头，小吸头,"宝家丽 手持推杆便携式 家用吸尘器 小型手持吸尘器 XW-081 ,10711938330, ,1.7kg,中国大陆,XW-081,地板，地毯，瓷砖，厨房，沙发,水洗尘杯,立式/手持吸尘器,电源式（5米以下）,500W以下,床褥沙发吸头，地面吸头，缝隙吸头，小吸头",刷头多样 吸力持久 质量不错 使用方便 小巧轻便 刷头多样 吸力持久 质量不错 使用方便 小巧轻便,10711938330,立式/手持吸尘器
8,100,8,none,1999.00,0,飞利浦（PHILIPS）,飞利浦榨汁机电动 家用果汁机 榨汁机HR1832 果汁杯容量500ML,289.00,0,恒莱润专营店,none,"飞利浦榨汁机电动 家用果汁机 榨汁机HR1832 果汁杯容量500ML,11749127978, ,5.5kg,榨汁,12001转/分(含)-15000转/分(含),不锈钢，金属，塑料,电动榨汁机",,11749127978,电动榨汁机
4,100,4,none,1520.00,0,宝家丽,宝家丽 除螨仪家用床铺除螨机 手持吸尘器 吸尘器家用 除螨虫UV-01A,399.00,0,宝家丽生活电器旗舰店,床褥沙发吸头,"宝家丽 除螨仪家用床铺除螨机 手持吸尘器 吸尘器家用 除螨虫UV-01A,10711782490, ,1.8kg,中国大陆,UV-01A,沙发，床铺,除螨,除螨仪,电源式（5米以下）,500W以下,床褥沙发吸头",,10711782490,除螨仪
0,100,0,none,479.00,0,None,法国特福Tefal多功能搅拌机料理机 原汁机三合一干磨碎肉榨汁机 BL126,468.00,0,surepromise全球购旗舰店,none,"法国特福Tefal多功能搅拌机料理机 原汁机三合一干磨碎肉榨汁机 BL126,1962930265, ,1.5kg,BRO0589,12001转/分(含)-15000转/分(含),旋钮式,原汁机,榨汁,不锈钢",,1962930265,原汁机
2,100,2,none,1899.00,0,宝家丽,宝家丽  除螨仪手持小型 吸尘器家用 沙发床铺紫外线杀菌除螨机TS988,199.00,0,宝家丽生活电器旗舰店,床褥沙发吸头,"宝家丽  除螨仪手持小型 吸尘器家用 沙发床铺紫外线杀菌除螨机TS988,10711599922, ,1.2kg,中国大陆,TS988,沙发，床铺,除螨,除螨仪,电源式（5米以下）,500W以下,床褥沙发吸头",,10711599922,除螨仪
0,100,0,none,199.00,0,好功夫（GOOD KUNG FU）,宝宝辅食研磨器电动迷你婴儿辅食机水果泥食物多功能家用料理机 红色,99.00,0,好功夫厨具官方旗舰店,none,"宝宝辅食研磨器电动迷你婴儿辅食机水果泥食物多功能家用料理机 红色,12942898785, ,1.5kg,20000转/分(含)以上,旋钮式,电动榨汁机,榨汁，搅拌，干磨，碎肉，五谷粉，碎冰，豆浆，其他,塑料",,12942898785,电动榨汁机
9,100,9,none,689.00,0,飞利浦,Philips/飞利浦吸尘器FC8082大功率家用强力除螨静音迷你吸尘器无耗材无尘袋,389.00,0,飞利浦金光佳美专卖店,none,"Philips/飞利浦吸尘器FC8082大功率家用强力除螨静音迷你吸尘器无耗材无尘袋,10711316212, ,4.0kg,中国大陆,FC8082",小巧轻便 尘杯容量大 质量不错 吸力很大 配件齐全 打扫干净 功率大 外观漂亮 打扫干净 功率大 外观漂亮 小巧轻便 尘杯容量大 质量不错 吸力很大 配件齐全,10711316212,none
0,100,0,none,3990.00,0,九阳（Joyoung）,九阳（Joyoung）JYZ-V10原汁机慢速榨汁机家用电动果汁机正品,399.00,0,九阳浙江华安专卖店,none,"九阳（Joyoung）JYZ-V10原汁机慢速榨汁机家用电动果汁机正品,11793215307, ,3.5kg,JYZ-V10,0-50转/分,按键式,原汁机,榨汁，搅拌,不锈钢",,11793215307,原汁机
10,100,10,none,439.00,0,飞利浦,飞利浦（PHILIPS）吸尘器家用FC8083低静音强力迷你手持式吸尘器小型扫地机,359.00,0,飞利浦金光佳美专卖店,地面吸头，缝隙吸头,"飞利浦（PHILIPS）吸尘器家用FC8083低静音强力迷你手持式吸尘器小型扫地机,10710834243, ,2.8kg,中国大陆,FC8083,地板,水洗滤网，旋风过滤,卧式吸尘器,电源式（5米以下）,1000w-1399w,地面吸头，缝隙吸头",吸尘器不错 易收纳 吸力持久 小巧轻便 质量不错 配件齐全 吸尘器不错 易收纳 吸力持久 小巧轻便 质量不错 吸尘器不错 配件齐全 吸尘器不错,10710834243,卧式吸尘器
10,88,10,none,369.00,2,安蜜尔（ANMIR）,安蜜尔（ANMIR）料理机榨汁机多功能婴儿辅食家用绞肉豆浆机炸果汁机AMR934 香槟金,159.00,0,安蜜尔旗舰店,none,"安蜜尔（ANMIR）料理机榨汁机多功能婴儿辅食家用绞肉豆浆机炸果汁机AMR934 香槟金,10480075816, ,3.0kg,中国大陆,AMR934,榨汁，搅拌，干磨，碎肉，五谷粉，冰淇淋奶昔，碎冰，其他,15001转/分(含)-18000转/分(含),不锈钢,电动榨汁机",,10480075816,电动榨汁机
0,100,0,none,2600.00,0,飞利浦（PHILIPS）,飞利浦除螨仪家用除螨机家用除螨器除螨吸尘器FC6232 FC6232,2288.00,0,飞利浦宇润翔专卖店,其他,"飞利浦除螨仪家用除螨机家用除螨器除螨吸尘器FC6232 FC6232,10701389134, ,3.0kg,FC6232,沙发，床铺,除螨仪,电源式（5米以下）,500w-999w,其他",,10701389134,除螨仪
5,100,5,none,1499.00,0,SKG,SKG 2098 榨汁机家用多功能全自动料理机便携式搅拌机便携迷你 绿色,219.00,0,SKG京珠专卖店,none,"SKG 2098 榨汁机家用多功能全自动料理机便携式搅拌机便携迷你 绿色,11793963733, ,1.8kg,中国大陆,SKG2098,15001转/分(含)-18000转/分(含),按键式,其它，破壁机,榨汁，搅拌，干磨，碎肉，五谷粉，豆腐，冰淇淋奶昔，碎冰，豆浆，其他,塑料",,11793963733,其它，破壁机
20,95,20,none,369.00,1,飞利浦（Philips）,飞利浦（Philips）吸尘器FC6152家用手持式迷你车载无线充电式强力超静音 FC6152,279.00,0,飞利浦飞浦专卖店,none,"飞利浦（Philips）吸尘器FC6152家用手持式迷你车载无线充电式强力超静音 FC6152,11244262123, ,1.5kg,中国大陆,FC6152",,11244262123,none
3,100,3,none,499.00,0,九阳（Joyoung）,九阳（Joyoung）榨汁机慢速揉取原汁机家用果汁机JYZ-E8,399.00,0,九阳北京中鼎专卖店,none,"九阳（Joyoung）榨汁机慢速揉取原汁机家用果汁机JYZ-E8,11801195933, ,4.35kg,中国大陆,JYZ-E8,榨汁，冰淇淋奶昔，其他,50-80转/分,按键式,原汁机",,11801195933,原汁机
0,100,0,none,589.00,0,None,  德国进口Westmark手动果汁机榨汁机家用便携 小型不锈钢 原汁机,309.00,0,wingo 海外旗舰店,none,"  德国进口Westmark手动果汁机榨汁机家用便携 小型不锈钢 原汁机,1962469336, ,440.00g,榨汁，其他,0-50转/分,不锈钢，塑料，其他,原汁机",,1962469336,原汁机
2,100,2,none,2999.00,0,None,包邮包税 德国直邮 斯麦格SMEG便携榨汁机BLF01 1.5L 意大利贵族家庭厨房的标 绿色,1999.00,0,跨境宝海外专营店,none,"包邮包税 德国直邮 斯麦格SMEG便携榨汁机BLF01 1.5L 意大利贵族家庭厨房的标 绿色,1962114015, ,4.4kg,12001转/分(含)-15000转/分(含),旋钮式,电动榨汁机,榨汁，碎肉，碎冰,不锈钢",,1962114015,电动榨汁机
2,100,2,none,2999.00,0,None,包邮包税 德国直邮 斯麦格SMEG便携榨汁机BLF01 1.5L 意大利贵族家庭厨房的标 蓝色,1999.00,0,跨境宝海外专营店,none,"包邮包税 德国直邮 斯麦格SMEG便携榨汁机BLF01 1.5L 意大利贵族家庭厨房的标 蓝色,1962114012, ,4.4kg,12001转/分(含)-15000转/分(含),旋钮式,电动榨汁机,榨汁，碎肉，碎冰,不锈钢",,1962114012,电动榨汁机
2,100,2,none,2999.00,0,None,包邮包税 德国直邮 斯麦格SMEG便携榨汁机BLF01 1.5L 意大利贵族家庭厨房的标 红色,1999.00,0,跨境宝海外专营店,none,"包邮包税 德国直邮 斯麦格SMEG便携榨汁机BLF01 1.5L 意大利贵族家庭厨房的标 红色,1962114009, ,4.4kg,12001转/分(含)-15000转/分(含),旋钮式,电动榨汁机,榨汁，碎肉，碎冰,不锈钢",,1962114009,电动榨汁机
10,100,10,none,799.00,0,None,德国进口博朗braun电动低速榨汁机多功能慢速果汁机家用便携婴儿宝宝原汁机 cj3000,220.00,0,wingo 海外旗舰店,none,"德国进口博朗braun电动低速榨汁机多功能慢速果汁机家用便携婴儿宝宝原汁机 cj3000,1962091229, ,0.83kg,50-80转/分",,1962091229,none
0,100,0,none,2500.00,0,None,德国直邮 伊仕格ESGE G200/G350/M200烘焙料理机搅拌机均质机 ESGE G200,1580.00,0,blossom海外专营店,none,"德国直邮 伊仕格ESGE G200/G350/M200烘焙料理机搅拌机均质机 ESGE G200,1961626934, ,1.0kg,搅拌,20000转/分(含)以上,不锈钢,其它",,1961626934,其它
1,100,1,none,880.00,0,None,【全球购】德国直邮 Russell Hobbs 榨汁机 破壁料理机 包邮包税 Standmixer Mix & Go,398.00,0,德宝购海外专营店,none,"【全球购】德国直邮 Russell Hobbs 榨汁机 破壁料理机 包邮包税 Standmixer Mix &amp; Go,1961224881, ,2.0kg,20000转/分(含)以上",,1961224881,none
0,100,0,none,299.00,0,飞利浦（PHILIPS）,飞利浦 （Philips） 榨汁机 HR1811/70  分离式果渣储藏罐持续榨汁两档速度,299.00,0,跃鸿专营店,none,"飞利浦 （Philips） 榨汁机 HR1811/70  分离式果渣储藏罐持续榨汁两档速度,11849119609, ,2.0kg,12001转/分(含)-15000转/分(含)",,11849119609,none
2,50,1,none,388.00,1,惠当家（Hui Dang Jia）,惠当家YD-102多功能榨汁机家用电动水果汁机迷你果蔬机搅拌机原汁机 红色,258.00,0,惠当家电器旗舰店,none,"惠当家YD-102多功能榨汁机家用电动水果汁机迷你果蔬机搅拌机原汁机 红色,10502907835, ,1.6kg,0-50转/分,按键式,原汁机,榨汁，搅拌,不锈钢，塑料，其他",,10502907835,原汁机
0,100,0,none,1999.00,0,飞利浦（PHILIPS）,飞利浦 （Philips） 榨汁机 HR1876/70  XXL号加料管  2 档速度,1999.00,0,跃鸿专营店,none,"飞利浦 （Philips） 榨汁机 HR1876/70  XXL号加料管  2 档速度,11849369224, ,5.0kg,电动榨汁机,12001转/分(含)-15000转/分(含)",,11849369224,电动榨汁机
0,100,0,none,238.00,0,德能（DENENG）,德能 BL-15A榨汁机家用多功能果蔬榨汁杯电动便携迷你学生果汁机 玫红色,119.00,0,德能旗舰店,none,"德能 BL-15A榨汁机家用多功能果蔬榨汁杯电动便携迷你学生果汁机 玫红色,11890556788, ,1.2kg,15001转/分(含)-18000转/分(含)",,11890556788,none
0,100,0,none,399.00,0,九阳（Joyoung）,Joyoung/九阳 JYZ-D02V多功能榨汁机家用水果全自动迷你榨汁机,329.00,0,九阳新疆丝路嘉宝专卖店,none,"Joyoung/九阳 JYZ-D02V多功能榨汁机家用水果全自动迷你榨汁机,11882327265, ,2.5kg,JYZ-D02V,20000转/分(含)以上,旋钮式,原汁机,榨汁，五谷粉，其他,塑料",,11882327265,原汁机
3,100,3,none,498.00,0,九阳（Joyoung）,Joyoung/九阳 JYL-C020E多功能榨汁机家用水果全自动果蔬迷你果汁机 白色,199.00,0,天泽利民专营店,none,"Joyoung/九阳 JYL-C020E多功能榨汁机家用水果全自动果蔬迷你果汁机 白色,12690690365, ,2.8kg,中国大陆,TMZYDJYJYLC022E,0-50转/分,按键式,原汁机，电动榨汁机,榨汁，五谷粉，冰淇淋奶昔，碎冰，其他,塑料，其他",,12690690365,原汁机，电动榨汁机
0,100,0,none,198.00,0,九阳（Joyoung）,Joyoung/九阳JYL-F700家用电动打蛋器发泡搅拌迷你手持调速料理机 粉色,118.00,0,天泽利民专营店,none,"Joyoung/九阳JYL-F700家用电动打蛋器发泡搅拌迷你手持调速料理机 粉色,12690698038, ,3.0kg,中国大陆,TMZYDJYLF700,20000转/分(含)以上,按键式,电动榨汁机,搅拌，其他,塑料",,12690698038,电动榨汁机
1,100,1,none,1899.00,0,飞利浦（PHILIPS）,飞利浦(Philips)吸尘器FC5832/FC5835/FC5836/FC5838无尘袋 -吸尘器FC5836/81灰色,1599.00,0,宇航专营店,其他,"飞利浦(Philips)吸尘器FC5832/FC5835/FC5836/FC5838无尘袋 -吸尘器FC5836/81灰色,10743493523, ,8.05kg,地板,尘袋式,配件及其他,其他,500W以下,其他",,10743493523,配件及其他
0,100,0,none,699.00,0,九阳（Joyoung）,九阳（Joyoung）榨汁机低速卧式家用原汁机多功能智能果汁机汁渣分离 JYZ-E3,449.00,0,九阳新疆丝路嘉宝专卖店,none,"九阳（Joyoung）榨汁机低速卧式家用原汁机多功能智能果汁机汁渣分离 JYZ-E3,11882514745, ,5.3kg,中国大陆,JYZ-E3,榨汁,50-80转/分,按键式,原汁机",,11882514745,原汁机
0,100,0,none,1999.00,0,飞利浦（PHILIPS）,飞利浦（PHILIPS）吸尘器FC5986/81猎豹系列大功率家用无尘袋,1699.00,0,宇航专营店,其他,"飞利浦（PHILIPS）吸尘器FC5986/81猎豹系列大功率家用无尘袋,10684911531, ,8.7kg,地板,卧式吸尘器,其他,500W以下,其他",,10684911531,卧式吸尘器
1,100,1,none,1999.00,0,飞利浦（PHILIPS）,飞利浦Philips 榨汁机 1000W电动 家用可榨取坚硬的果蔬 HR1876榨汁机,1999.00,0,久韵和茂专营店,none,"飞利浦Philips 榨汁机 1000W电动 家用可榨取坚硬的果蔬 HR1876榨汁机,11221452270, ,5.0kg,HR1876/70,12001转/分(含)-15000转/分(含),其它,电动榨汁机,榨汁，其他,金属，其他",,11221452270,电动榨汁机
1,100,1,none,2999.00,0,飞利浦（PHILIPS）,飞利浦（PHILIPS）吸尘器FC6400系列 家用大功率无绳手持立式吸拖一体机 -FC6400/81,1799.00,0,宇航专营店,其他,"飞利浦（PHILIPS）吸尘器FC6400系列 家用大功率无绳手持立式吸拖一体机 -FC6400/81,13373997878, ,5.0kg,地板,立式/手持吸尘器,其他,500W以下,其他",,13373997878,立式/手持吸尘器
0,100,0,none,1898.00,0,None,【京东配送】smeg斯麦格 柑橘柠檬榨汁机 红色,1388.00,0,Europe Bay海外旗舰店,none,"【京东配送】smeg斯麦格 柑橘柠檬榨汁机 红色,1988649278, ,3.7kg,德国,15001转/分(含)-18000转/分(含),其它,电动榨汁机,榨汁,不锈钢",,1988649278,电动榨汁机
2,100,2,none,999.00,0,飞利浦（PHILIPS）,飞利浦(PHILIPS) 吸尘器FC8760/81家用无尘袋FC5833/81猎豹大功率 --太阳红FC8760/81,899.00,0,宇航专营店,其他,"飞利浦(PHILIPS) 吸尘器FC8760/81家用无尘袋FC5833/81猎豹大功率 --太阳红FC8760/81,10743245771, ,8.72kg,地板,卧式吸尘器,其他,500W以下,其他",吸力持久 质量不错 电源线够长,10743245771,卧式吸尘器
0,100,0,none,3880.00,0,None,【意大利】斯麦格（Smeg）1.5L小巧便捷榨汁机  贵族家用厨房榨汁机 蓝色BLF01PBEU,3880.00,0,CASA ITALIANA海外官方旗舰店,none,"【意大利】斯麦格（Smeg）1.5L小巧便捷榨汁机  贵族家用厨房榨汁机 蓝色BLF01PBEU,1957576253, ,6.56kg,12001转/分(含)-15000转/分(含)",,1957576253,none
7,86,6,none,1199.00,0,飞利浦（Philips）,飞利浦（PHILIPS）家用吸尘器 FC8516/81 大功率 卧式尘桶型吸尘器 午夜蓝款,1099.00,1,飞利浦德远专卖店,电动吸头,"飞利浦（PHILIPS）家用吸尘器 FC8516/81 大功率 卧式尘桶型吸尘器 午夜蓝款,11542072266, ,5.0kg,中国大陆,FC8516/81,地板,卧式吸尘器,其他,500w-999w,电动吸头",使用方便,11542072266,卧式吸尘器
7,100,7,none,899.00,0,西布朗（XIBULANG）,西布朗充电式便携榨汁杯电动迷你果汁杯玻璃料理杯多功能小型榨汁机家用宿舍学生四页刀头大功率 绿色,159.00,0,西布朗旗舰店,none,"西布朗充电式便携榨汁杯电动迷你果汁杯玻璃料理杯多功能小型榨汁机家用宿舍学生四页刀头大功率 绿色,11945720182, ,1.0kg,中国大陆,20000转/分(含)以上,榨汁，搅拌，干磨，冰淇淋奶昔，豆浆,电动榨汁机",,11945720182,电动榨汁机
5,100,5,none,499.00,0,飞利浦（Philips）,飞利浦（PHILIPS）吸尘器 FC6130 插电式手持式吸尘 家用三重过滤 卡其色,399.00,0,飞利浦德远专卖店,none,"飞利浦（PHILIPS）吸尘器 FC6130 插电式手持式吸尘 家用三重过滤 卡其色,10674877751, ,2.2kg,中国大陆",功率大 质量不错 打扫干净 使用方便 功率大 质量不错 打扫干净 使用方便,10674877751,none
0,100,0,none,2999.00,0,None,澳洲包税直邮铂富Breville BJE520 家用榨汁机大口径果汁机 304不绣钢原汁,1999.00,0,LAPY厨房电器全球购专营店,none,"澳洲包税直邮铂富Breville BJE520 家用榨汁机大口径果汁机 304不绣钢原汁,1988056003, ,7.0kg,12001转/分(含)-15000转/分(含),旋钮式,原汁机，破壁机，电动榨汁机,榨汁,不锈钢，塑料",,1988056003,原汁机，破壁机，电动榨汁机
0,100,0,none,1899.00,0,飞利浦（Philips）,飞利浦（PHILIPS）家用吸尘器FC5828 卧式吸尘机 无耗材 大功率迷你型可除螨,1549.00,0,飞利浦百诚专卖店,其他,"飞利浦（PHILIPS）家用吸尘器FC5828 卧式吸尘机 无耗材 大功率迷你型可除螨,10670758334, ,4.0kg,中国大陆,FC5828,地板,卧式吸尘器,电源式（5米-10米）,1400w-1799w,其他",,10670758334,卧式吸尘器
0,100,0,none,3880.00,0,None,【意大利】斯麦格（Smeg）1.5L小巧便捷榨汁机  贵族家用厨房榨汁机 奶油色BLF01CREU,3880.00,0,CASA ITALIANA海外官方旗舰店,none,"【意大利】斯麦格（Smeg）1.5L小巧便捷榨汁机  贵族家用厨房榨汁机 奶油色BLF01CREU,1957576250, ,6.56kg,12001转/分(含)-15000转/分(含)",,1957576250,none
10,100,10,none,499.00,0,飞利浦（PHILIPS）,飞利浦（PHILIPS）吸尘器FC8083/81 家用尘袋式（苹果绿）,399.00,0,飞利浦澜盛专卖店,地面吸头，缝隙吸头,"飞利浦（PHILIPS）吸尘器FC8083/81 家用尘袋式（苹果绿）,10658534453, ,4.72kg,地板，地毯,尘袋式,卧式吸尘器,电源式（5米以下）,1000w-1399w,地面吸头，缝隙吸头",小巧轻便 使用方便 配件齐全 吸力持久 吸力很大 小巧轻便 使用方便,10658534453,卧式吸尘器
0,100,0,none,526.00,0,None,美国直邮 百得 Black+decker 融合刀片个人搅拌机 PB1002G 灰色 多颜色 融合刀片单人搅拌机 ?PB1002G,339.00,0,沃尔玛全球购官方旗舰店,none,"美国直邮 百得 Black+decker 融合刀片个人搅拌机 PB1002G 灰色 多颜色 融合刀片单人搅拌机 �0�2PB1002G,1988018059, ,4.8kg,SPU44762085,50-80转/分",,1988018059,none
7,100,7,none,1699.00,0,飞利浦（PHILIPS）,飞利浦（PHILIPS）吸尘器FC6162/81无绳充电式手持立式二合一,899.00,0,飞利浦澜盛专卖店,地面吸头,"飞利浦（PHILIPS）吸尘器FC6162/81无绳充电式手持立式二合一,10658464045, ,2.9kg,地板，地毯,水洗滤网,无线吸尘器,充电式（无线）,1000w-1399w,地面吸头",,10658464045,无线吸尘器
7,100,7,none,899.00,0,西布朗（XIBULANG）,西布朗充电式便携榨汁杯电动迷你果汁杯玻璃料理杯多功能小型榨汁机家用宿舍学生四页刀头大功率 橙色,159.00,0,西布朗旗舰店,none,"西布朗充电式便携榨汁杯电动迷你果汁杯玻璃料理杯多功能小型榨汁机家用宿舍学生四页刀头大功率 橙色,11945720179, ,1.0kg,中国大陆,20000转/分(含)以上,榨汁，搅拌，干磨，冰淇淋奶昔，豆浆,电动榨汁机",,11945720179,电动榨汁机
10,92,10,none,1299.00,1,飞利浦（PHILIPS）,飞利浦(PHILIPS)吸尘器FC8760/81家用无尘袋大功率(酒红色),769.00,0,飞利浦澜盛专卖店,地面吸头，缝隙吸头，小吸头,"飞利浦(PHILIPS)吸尘器FC8760/81家用无尘袋大功率(酒红色),10658307181, ,5.5kg,地板，地毯,卧式吸尘器,其他,1800w及以上,地面吸头，缝隙吸头，小吸头",电源线够长 外观漂亮 刷头多样 易收纳 电源线够长 外观漂亮 刷头多样 易收纳 还可以 物有所值 吸力很大,10658307181,卧式吸尘器
10,84,10,none,699.00,1,中科电（ZKD）,中科电 SPOW榨汁机 便携式迷你电动榨汁杯USB充电 不锈钢双层玻璃 温莎红,259.00,1,中科电旗舰店,none,"中科电 SPOW榨汁机 便携式迷你电动榨汁杯USB充电 不锈钢双层玻璃 温莎红,12883486929, ,1.1kg,20000转/分(含)以上,按键式,电动榨汁机,榨汁，搅拌，冰淇淋奶昔，碎冰，豆浆，其他,不锈钢",,12883486929,电动榨汁机
0,100,0,none,2495.00,0,地贝（Dibea）,Dibea/地贝除螨仪 紫外线除螨吸尘器UV-808 家用 床铺除螨机 静谧蓝,399.00,0,美宜修电器专营店,电动吸头，床褥沙发吸头,"Dibea/地贝除螨仪 紫外线除螨吸尘器UV-808 家用 床铺除螨机 静谧蓝,10644656222, ,3.2kg,地毯，沙发，床铺,排风HEPA过滤，水洗尘杯,除螨仪,电源式（5米以下）,500W以下,电动吸头，床褥沙发吸头",,10644656222,除螨仪
4,100,4,none,688.00,0,鲜纯（xianchun）,鲜纯（icokiv）Q5 榨汁机多功能家用迷你便携式炸果汁机 双杯珊瑚蓝,149.00,0,鲜纯旗舰店,none,"鲜纯（icokiv）Q5 榨汁机多功能家用迷你便携式炸果汁机 双杯珊瑚蓝,12860030845, ,1.6kg,20000转/分(含)以上,旋钮式,其它,榨汁，碎冰，豆浆,塑料",,12860030845,其它
