title,ask,answer,content,time_now,user,href
,,,"感激不尽各位的回答,仔细看了是程序上也还略有不同,这个我会再考虑的.另有两个问题,1.是淘宝上的机器比商场和jd等电商便宜不少(约1.5k-2k左右),存不存在问题?可否放心购买?,2.洗碗机的进水管是不是可以接燃气热水器的热水管?",2016/8/6 16:34,难拉罐,
,,,"1的话 我很难回答 有人淘宝买 有人京东 有人比如我对于大家电更乐意找实体店,2理论上可以 水温别超过40 不过建议还是太平点用冷水吧,洗碗机用不了多少电,然后你贴出来的型号 实际上就基本功能老说我记得是一样的 真的要高级的冷凝方式要去看旗舰的分子晒冷凝了,剩下就是功能 贵的版本多个半小时超快洗,一个会根据水的情况自动调节洗涤温度和洗涤时间的 智能洗,所以要不要多花钱 看你对这2个功能是否有需求,我个人用的是3600的那个的450宽度版本",2016/8/6 16:46,Scrooge,
,,,西门子。,2014/12/11 14:46,爱有天意2009,
cal洗碗机 进驻天猫 超值优惠,国际知名品牌——cal，是一家专门生产洗碗机的品牌，销售的洗碗机遍布世界各地，深受人们喜欢，现在进驻淘宝网，销售性价比高，清洗消毒杀菌3合一的洗碗机,,,2014/11/29 9:32,dear熊囝,https://www.jdbbs.com/thread-5168121-1-1.html
,,"感激不尽各位的回答,仔细看了是程序上也还略有不同,这个我会再考虑的.另有两个问题,1.是淘宝上的机器比商 ...","淘宝上找信誉好的放心买，洗碗机都是进口的，质量没问题就挑便宜的买，正常使用基本上就用一个标准程序，其他的也就新鲜一下而已，看看哥的帖子,http://www.jd-bbs.com/thread-4951654-1-1.html,，洗碗机自己加热，接冷水就行",2016/8/6 18:03,scqgw,
,,,"京东西门子洗碗机一搞特价就跟淘宝个人店差不多了。,洗碗机自己恒温加热没必要接热水管，而且也不允许加热水。,余温烘干就够用，洗完后等几小时再开门会有更好的效果。前提是洗碗机全套耗材都要用。,贵的那款附属功能多点，便宜的也够用，都是电子控制的。",2016/8/6 18:11,海带,
,,,cal旗舰店,2014/12/2 15:44,dear熊囝,
西门子的洗碗机应该选余热冷凝还是热交换的烘干方式呢,"我看了一下西门子的洗碗机一共有两种烘干方式：1.余热冷凝，2热交换，余热冷凝的机器产地都是西班牙，热交换的机器产地都是德国，1的价格相对便宜，2的比较贵,我在卖场里店员和我说区别就是：余热冷凝的烘干以后打开门，碗盘干爽，但是内壁有水，而热交换的机器是碗盘干爽，内壁没有水，然后回家以后我又问了400客服，告诉我说两者打开门以后内壁都会有水，余热冷凝的只不过是更加省电而已，因为是不用电，而是靠自身的热量去烘干，而热交换的是利用电加强型的去让物品干燥，大概就是这个意思吧，这时候我想起来了燃气热水器里的冷凝机了，潜意识里节能的产品应该更贵才对啊，这个洗碗机为啥却是相反的呢,现在我彻底被搞蒙了，因为看不见演示，所以不知道两者究竟啥区别，热交换的烘干以后究竟内壁上还有水么,还有我尝试打开一个卖场里洗碗机，发现如果我只开开比如三十五度角的话，门板会自动合上，只有把门板彻底打开九十度翻成和地面一平的情况才可以不自动关门，我不知道是不是所有的洗碗机都这样，还是说只有这一个牌子的才这样，很想买一台可以倾斜只打开几十度角的那种洗碗机啊，",,,2014/11/27 16:22,anywhy,https://www.jdbbs.com/thread-5167025-1-1.html
,,,"我之前一直等京东特价，等不到，sn23特价有可能和淘宝一样，SN25 差距太大，不太可能到淘宝价，淘宝上洗碗机就那几家，感觉他们都认识，高端的渠道中间的利润比较大，物流是个风险因素, 货源应该不用担心",2016/8/6 19:16,maken79,
,,,燃气热水不用考虑，等温度到了，进水都完成了，除非电热水器有可能,2016/8/6 19:17,maken79,
家用洗碗机的好处,"1.省时省力。使用洗碗机洗涤餐具，可大大减轻繁琐的手工劳动。只需将要洗涤的餐具放入洗碗机，打开水龙头，一按电钮，尽可放心地去做其它事情，因为洗涤过程中不用有人守候，能自动完成操作。,2.操作简便。洗涤自动化程度高，一般有几个程序可选择：例如标准洗、强洗、冲洗。只要将餐具放入洗碗机内，选定一档，洗碗机则在设定的时间内，完成洗涤、漂洗、消毒、烘干等选定的功能。,3.去污能力强，消毒彻底。通常用洗碗机洗餐具。在60℃热水力多次清洗，能够使餐具表面的残留，油腻彻底去除干净，并且还能杀死乙肝病毒、大肠杆菌等常见病毒和病菌，从而有利于人体健康。,4.一机多用。洗碗机除了可以洗餐具还可以洗蔬菜、水果等，也可做消毒柜。,5.节电节水。洗碗机每次洗碗的耗电量约0.15KW.h，耗水量仅10L比流水洗碗还要节省,如果每天洗两次碗，水电费仅为0.2元，这样低的费用一般家庭都能承受。",,,2014/11/14 13:46,家用洗碗机,https://www.jdbbs.com/thread-5151175-1-1.html
,,,"我看的说明书，是用太阳能的 带热水循环管路的，可以接热水管。。然后我就接了。我是天然气的，带热水循环功能的。 可是看什么值得买的 蓝心大神写的帖子。,说西门子带热交换烘干的，肯定比余热的效果好，但是需要冷水来降温（带走热量），所以使用热水进水，会造成热交换效果降低或者失效。,另外楼上说的，热水不要高于40度，说明书说的恰好相反，是不要低于40度的热水。",2016/8/10 13:51,myliyifei,
想入手一台台式洗碗机，求推荐,想买一个台式的洗碗机，不知有什么好推荐的没？,,,2015/9/19 11:48,csyupt,https://www.jdbbs.com/thread-5705060-1-1.html
,,,"本帖最后由 santoque 于 2014-11-14 20:42 编辑,洗碗机虽然好，但是也不要太夸张。,一不能当消毒柜用，60℃消毒是不彻底的。二不能洗菜洗水果，除非想洗烂掉。三，省水费电。0.15kw是冷水洗啊？60℃热水洗二三小时只要0.15度？,西门子洗碗机参数上看日常洗一次平均1度多点。另外洗碗机后期主要费用是洗碗粉、洗碗",2014/11/14 20:38,santoque,
洗碗机到了，盐没到,"没搞明白，以为赠送的2公斤盐一起到，结果只提前网购了洗碗粉和亮光剂。,现在是确认收货后，卖家才把盐和发票寄出来。,机器自带的只有两块二合一还是三合一的洗碗块  和  一小瓶亮光剂，洗了两次洗碗块用完，没盐还能洗吗？ 本地水硬度150ppm左右。,西门子sn23洗碗机,盐到手要5、6天，重新买也得这么长时间,ps：盐槽不加水，空着，使用有问题吗？",,,2014/10/25 12:07,wda,https://www.jdbbs.com/thread-5138197-1-1.html
,,,松下有一款，性能不错！,2015/9/19 21:27,sbhhh,
,,,"可以看看，进口西门子。,必须是进口的",2015/9/19 23:35,蓝翎,
,,,盐必须加，要不机器的软化水部分会坏，你等盐到了，加满再用吧,2014/10/25 21:28,scqgw,
,,,"12.jpg,(130.26 KB, 下载次数: 40),下载附件,2014-10-25 21:42 上传,三合一自带了，不需要加盐。,水硬度单位是ppm吗？这个与说明书上的不一致。,我就重来没给盐槽加过盐，自从买回来后。怕坏，刚查了手册。,这个是要根据水的硬度来设的：从0~7，默认是4，0的话就不用加盐了。",2014/10/25 21:42,Y_Y,
,,"三合一自带了，不需要加盐。,水硬度单位是ppm吗？这个与说明书上的不一致。","水硬度150ppm，就是1.5mmol/l,sn23只有0、1、2、3四档设置",2014/10/25 23:59,wda,
,,,"不建议台式。,这玩意没什么技术含量的，随便买吧，我弄了个西门子的，假如橱柜里放不下，可以考虑独立安装的那种，跟洗衣机一模一样的安装。,顺便说一下，洗碗机是必配家电，除了冰箱24小时开机，家里没什么比这使用率更高的了。",2015/9/21 7:15,tteagle1,
,,,松下本土旗舰（TR-8），本体2900+，运费300+，变压器200+，到手3500+完秒，“进口”西门子,2015/9/21 20:32,black6325,
,,,可以把家里消毒柜的位置换成洗碗机，少占地方。,2015/10/9 11:06,爱有天意2009,
,,盐必须加，要不机器的软化水部分会坏，你等盐到了，加满再用吧,"嗯,等到了再用",2014/10/26 0:00,wda,
,,,"盐是易耗品,我现在一瓶洗碗粉没用完，盐已经用了4袋了,所以建议你直接网上买盐,盐槽的话，你第一次使用后应该就会有水了,然后我建议你还是加盐吧,虽然，几次不软化水问题也不是很大,然后不加盐的话，记得不要开软化的功能，设定到0就行了",2014/10/26 0:08,Scrooge,
,,"盐是易耗品,我现在一瓶洗碗粉没用完，盐已经用了4袋了,所以建议你直接网上买盐",太夸张了吧。。我用了半年。。才用一袋盐。,2014/10/26 0:15,大量马甲,
,,,可以买这个2999出口的,2015/10/9 16:02,最爱小本,
,,,松下呗用着很好的,2015/10/11 23:25,发现着,
,,,台式的不能刷锅，我认为会很郁闷的,2015/10/12 11:33,最爱小本,
,,,洗碗盐的成份是啥？网上那个洗碗机之家博客说可用分析纯NaCl代替,2014/10/26 1:04,wda,
,,,各地的水质不一样，盐的用量也不同，最好问问西门子当地的售后，再设定软化水的级别，加满了盐，一般不会用太多的,2014/10/26 1:19,scqgw,
,,洗碗盐的成份是啥？网上那个洗碗机之家博客说可用分析纯NaCl代替,"不管洗碗盐是什么，其实洗碗机需要的就是Nacl。当然可以用分析纯的。,不能用食用盐的原因是因为加了有碘：本来加了碘也不影响的，只是听说高温洗出来会有个淡紫色的在上面。,我用的水是处理过的，所以从不加盐。,在净水处理的前端也是甪离子交换树脂作的软水处理，那个交换树脂在失效后也是需要加盐进行恢复处理的。",2014/10/26 2:37,Y_Y,
,,,"西门子官网上有比较详细的介绍, 我大体浏览了一下,安装方式: 分为独立和嵌入, 嵌入又分半嵌(面板外露)和全嵌(采用橱柜面板),规格尺寸: 宽度分为45cm/60cm, 高度有好几种 60 82 等等,容量: 6套 8套 12套 等,烘干方式: 余热冷凝, 热交换 等(热交换式的我在考虑是不是可以在某种程度上替代消毒柜来使用了),清洗程序: 这个和别的小家电一样,越多的越贵, 实用性看个人需求,上面的排序大体上是越往右越贵,总而言之, 按照自己的需求和购买能力来选择吧",2015/10/16 11:55,dauetb,
,,"西门子官网上有比较详细的介绍, 我大体浏览了一下,安装方式: 分为独立和嵌入, 嵌入又分半嵌(面板外露)和全 ...","余热冷凝模式洗完后据说碗底有水的，热交换洗完后能烘彻底。,如果想当碗柜使用，最好是用热交换模式",2016/7/29 22:56,七只脚的螃蟹,
,,,洗碗机购买原则：买能够摆得下的最大号的。 宁可买独立式，也不买台式。,2016/8/4 9:25,kangj,
,,太夸张了吧。。我用了半年。。才用一袋盐。,我也不知道，我开最低档，然后提示要加就加,2014/10/26 11:50,Scrooge,
,,洗碗盐的成份是啥？网上那个洗碗机之家博客说可用分析纯NaCl代替,就是纯氯化钠,2014/10/26 11:50,Scrooge,
,,"不管洗碗盐是什么，其实洗碗机需要的就是Nacl。当然可以用分析纯的。,不能用食用盐的原因是因为加了有 ...",加个包装品牌，就贵了,2014/10/26 13:59,wda,
洗碗机市场“水土不服” 用户体验差是最大硬伤,"随着厨电市场增速逐渐加快，厂商们逐渐发力高端智能产品，以此来提升消费者们的生活水平。渐渐地，洗碗机这种“洋玩意儿”开始普及中国消费者家庭，而由于我国消费者观念比较传统，其效果差强人意，从进入市场到完全普及仍需长时间发展。,洗碗机市场增速快 消毒柜或将短期内退役,在厨电市场中，洗碗机和消毒柜这两类家电在近两年一直相爱相杀，如果按“出道”时间开始算，洗碗机可以成为消毒柜的大哥。根据资料显示，世界上第一台电动洗碗机诞生于1929年，而世界上第一台电热消毒柜诞生于1988年，两兄弟之间间隔了将近60年，直到如今，这两兄弟开始在厨电市场上争宠。,据奥维云网(AVC)全渠道推总和监测数据显示，2016年1至5月，市场规模方面，洗碗机市场零售额仅为1.7亿元，是消毒柜的约1/3;品牌数量方面，洗碗机市场主要参与品牌为20个，是消毒柜的约1/15;售出机型的数量方面，洗碗机型号仅有93种，是消毒柜的约1/28。根据数据可以看出，消毒柜市场的整体规模远大于洗碗机的市场规模，从各方面上看，消毒柜可以说是后来居上，直接完胜洗碗机市场。,然而这仅仅是目前的市场规模，如果从目前的市场发展来看，洗碗机依然是成功者。根据奥维云网(AVC)线下监测数据显示，在刚刚过去的今年1-5月，洗碗机线下市场的同比增速高达84.9%，而消毒柜却同比下降6.9%。事实上，从去年起，洗碗机与消毒柜市场规模的差距就开始快速减少，洗碗机每月销额从不足消毒柜市场规模的1/10，到现如今已超过消毒柜市场规模的1/3。,消毒柜市场的增速下降主要是由于，消毒柜产品的功能和技术方面都略显单调，除消毒、烘干、杀菌的功能外，其它并没有任何的优势。而近两年厂商们对于洗碗机产品的开发逐渐发力，除了各种清洗技术之外，还添加了厨具的消毒、烘干、杀菌、去味、储藏保存等技术，可以算是洗碗机和消毒柜的二者结合，同时也在某种程度上压制着消毒柜市场的发展。,虽然说，洗碗机和消毒柜在功能上具有很大程度上的相似，但照目前的发展形势来看，洗碗机还不具备完全替代消毒柜的条件，毕竟洗碗机销售规模才刚刚开始增速，而且市场规模与消毒柜相比仍处于弱势。除此之外，一些主流机型仅仅能能够应付用户对于洗碗方面的需求，对于长期储藏方面还未发展成熟，这也是目前洗碗机市场发展中存在的一个瓶颈。,但随着厂商们对洗碗机产品研发的投入扩大，洗碗机市场也会继续保持高速发展，同时其各方面的技术也会逐渐发展成熟，在未来能够完全替代消毒柜产品也只是时间问题，而这个时间也会随着智能技术的提升而逐渐缩短。,市场发展存三大瓶颈 行业初现“水土不服”,事实上，洗碗机产品早在近三十年前就已登陆我国大陆地区，但是直到近两年才开始风生水起，逐渐被大众所熟知，而经过数十年的发展，洗碗机的技术已经相当完善，并且在欧美国家的普及率已经超过70%，但在我国确是一个特例，普及率不及1%，“水土不服”的状态已经显现，这其中的原因主要有三个：,第一，洗碗机产品的均价较高，而我国的消费者往往会讲究性价比，据数据显示，目前洗碗机的销售均价已高达5577元，已经远远高出传统厨电品类的销售均价，因此，洗碗机产品的高端定位已经为很多消费者设置了一道很高的门槛。,第二，消费者对于洗碗机产品的认知度较低，根据数据显示，现我国有超过一半数量的消费者听说过洗碗机，但对于产品的性能、功能、洗净度、操作方法、耗电量、耗水量以及安全性等方面均不了解，因此也会导致洗涤效果差强人意，由于操作不当造成了洗碗机洗不干净等不良现象。,第三，由于我国城市居民家庭厨房普遍偏小，这就会导致大容量洗碗机无处安置，不仅如此，很多城市居民只有搬家之后或是房子重新装修之后才会考虑配备可嵌式洗碗机，这就造成了可嵌式洗碗机的市场份额会逐渐加大。,然而，造成洗碗机产品“水土不服”现象的主要原因是因为首先对于用户需求并不了解，对于目标客户非常模糊，所以就需要先了解中国厨房的特点，之后了解用户需求，加深消费者对洗碗机产品的印象。其次是对洗碗机产品的功能、技术方面宣传力度不够，应正确引导消费者，并提升消费者对于产品技术、功能、使用方面的认知。接着就是将产品纳入到整体厨房的设计当中，开拓相关的工程，依然是加大用户需求，只有满足了消费者的需求，市场增速才能够更快。,定位高使用率低 洗碗速度慢是硬伤,虽然说，洗碗机经过几十年的发展和沉淀，现已经逐渐摆脱“外冷内热”的过渡阶段，同时也越来越适合中国家庭的烹饪习惯和洗碗需求，但随着近两年的增速发展，普及率仍然不高，并未完全打开市场，主要还是不符合消费者的期待，用户体验差是最大的问题。,其实，洗碗机已经进入了一部分消费者的家庭，但这部分消费者对于产品的使用率并不高，其原因主要是觉得“不会用”，或是觉得过程太过繁琐，也没有必要使用洗碗机进行洗涤。,根据奥维云网2016年1-5月线上语义数据分析显示，对于洗碗机产品的相关属性，被消费者讨论最多的分别为洗碗效果、商品价格、耐用性、推荐率、操作便捷性等方面，而被消费者抱怨最多的分别为商品价格、洗碗速度、操作便捷性、整机尺寸、漏水等问题。,事实上，洗碗机的诞生确实能够在某些方面上帮助到消费者，也能够满足消费者的一些需求，但商品价格、洗碗速度和使用便捷性也是消费者们最为嫌弃的地方，这些也都是洗碗机发展长时间以来一直没有打开市场的主要原因。,据了解，市场上相对高端的洗碗机产品在洗碗时也需要耗费半小时左右的时间，这与传统手洗方法相比，洗碗机在洗碗速度上确实不占据任何优势。,与此同时，在碗筷摆放方面以及程序选择方面对于一些科技盲来说确实受到了阻碍，造成这些问题的原因可能是因为洗碗机内部碗架结构设计的不够合理，用户在碗筷方面没有得到匹配，还有就是厂商过分追求功能多样性，导致用户在学习使用方面不到位，以至于用户体验下降。,总之，虽然洗碗机在很多方面都已经被越来越多的消费者所接受，但相对于其它传统的厨房电器来说，洗碗机仍属于新鲜玩意儿，消费者对产品的了解程度仍停留在表面。因此，对于市场的未来发展，不仅需要厂商在宣传推广方面需要加大力度，同时加强消费者们对产品的使用体验，以完善用户诉求为首要发展目标，相信很快洗碗机就能够彻底打开中国市场，被更多消费者接受和依赖。",,,2016/7/6 9:53,小家电编辑,https://www.jdbbs.com/thread-7706579-1-1.html
,,加个包装品牌，就贵了,其实不贵，你可以自己算一下,2014/10/26 14:00,Scrooge,
,,其实不贵，你可以自己算一下,"x宝上3元500克,亮碟的19元／2公斤，贵7元,按百分比就贵多了",2014/10/26 15:08,wda,
,,"x宝上3元500克,亮碟的19元／2公斤，贵7元",吃进嘴里的东西 你自己掂量着,2014/10/26 15:09,yeyunew,
,,,"俺家也有洗碗机，但很少使用，一般情况下就是当个碗柜使用。,平时家里人少，吃饭后就是一两个碗，随手一洗，一两分钟即可，如果需要消毒，放微波炉里，既快效果又好，,洗碗机太慢，洗一两个碗，根本没必要，加上中国的碗碟奇形怪状，各种菜肴的粘稠程度不一样，机洗后的效果也不一定好，要每家都用上洗碗机，还有很长的路要走。",2016/7/7 2:27,qwerqwer,
,,,碗少肯定浪费，我一般把中午放到晚上一起洗，以前我洗碗，现在相当省力呀，时间长没关系，你不用守着，也可以定时早上洗，我用的13套的，把锅也放里面，出来都是干净干爽的，省水，但费电，一次1度电的样子，如果每天能用上就会很值，但是用不上的话就不如手洗快速搞定,2016/7/7 11:51,maken79,
,,"x宝上3元500克,亮碟的19元／2公斤，贵7元","为什么我搜下来，盐差不多是1元100克的样子？,这玩意 我差不多是按照超市价来算,亮碟差不多20元 2kg 所以",2014/10/26 17:27,Scrooge,
,,吃进嘴里的东西 你自己掂量着,有道理。。。,2014/10/26 17:32,wda,
,,"为什么我搜下来，盐差不多是1元100克的样子？,这玩意 我差不多是按照超市价来算,亮碟差不多20元 2kg 所 ...","按 氯化钠 分析纯 搜的,话说那家店真不错，用航空EMS寄的，今天已经收到了,盐仓加满水，再加多少盐？没加多少盐就在溢流，然后又持续慢慢加了一会",2014/10/26 17:36,wda,
什么是洗碗机？,"什么是洗碗机？,洗碗机,就是用来代替人工清洗餐具的清洗设备，常见的洗碗机分为,旋转洗碗机,和通道式洗碗机两种。,洗碗机清洗流程都是：放料--输送--清洗--消毒--烘干--出料，其中消毒和烘干未必都用，一般的洗碗机很少用到烘干效果，并且消毒效果也不一定有，有的餐具时的消毒方式是专门放到一个消毒柜里面去消毒；烘干效果也不能一出来没有一点水珠，那也是很难做到的；如果,洗碗机的价格,合理，达到客户与厂家的一致，那么这些功能是可以实现的，起码海宇诚自动化旋转洗碗机是没有问题的。,不管是不是洗碗机品牌厂家生产的洗碗机，都一样的基本设计要求。,我们且看一下通道式洗碗机与旋转洗碗机的输送方向：,1、通道式洗碗机是直线型的，从一头放料，另外一头出料，中间是清洗、消毒、烘干等过程；,从上图可以了解到，必须要两个人，放料与收料，其他的可以根据实际情况增加人手；,2、旋转洗碗机是360°来回旋转清洗，一个人在原地就可以使用，无需两个人工作，中间也是清洗、消毒、烘干等过程；",,,2016/7/2 8:32,hyc2016,https://www.jdbbs.com/thread-7653261-1-1.html
,,"按 氯化钠 分析纯 搜的,话说那家店真不错，用航空EMS寄的，今天已经收到了","您这样子累不累啊？我仅仅是拿食盐分析而已,说白了，不是中盐的食盐或者进口的食盐？taobao上你敢吃？,中国多少人死在工业盐上你又不是不知道,以及，就算贵100%，又是多少钱？盐本身便宜的要命，这东西用量至少比炒菜少,盐仓的话，先加水，后加盐，水一杯就可以，多点少点问题不是特别大，盐随便加，不要倒个1kg就可以了，我是用大汤勺，2勺，水溢出来随便他",2014/10/26 17:41,Scrooge,
,,"image.jpg,(94.6 KB, 下载次数: 0),下载附件,2014-10-26 18:09 上传,加个包装品牌，就贵了","本帖最后由 Y_Y 于 2014-10-26 18:09 编辑,没必要买什么专用盐，直接买无碘盐就行了。",2014/10/26 18:03,Y_Y,
旋转洗碗机可以洗哪些餐具？,"旋转洗碗机,可以洗哪些餐具？",,,2016/6/30 11:09,hyc2016,https://www.jdbbs.com/thread-7652533-1-1.html
洗碗机求推荐,"有没有好的洗碗机推荐呀？,淘宝上有个Gal的，说是代工十七年，价钱也比较合适，能败不？",,,2014/11/5 14:50,撒欢的猪,https://www.jdbbs.com/thread-5143736-1-1.html
旋转洗碗机可以洗哪些餐具？,"HYG1800-详细页面-1.jpg,(66.02 KB, 下载次数: 0),下载附件,HYG1800自动化洗碗机,2016-6-28 17:11 上传",,,2016/6/28 17:12,hyc2016,https://www.jdbbs.com/thread-7651677-1-1.html
,,,洗碗机还是买西门子吧，技术成熟，价格也不贵，有空间放最好要12-13套的，可以洗大件，锅、盆什么的,2014/11/5 16:22,scqgw,
,,,miele,2014/11/6 1:07,大量马甲,
松下洗碗机报警，是啥问题呢？,一直正常使用，因为换阀门拆了一次进水管，然后就出问题了。报警滴滴声，不工作了。大侠判断一下哪里的问题，本地没有售后。,,,2016/6/24 23:27,发现着,https://www.jdbbs.com/thread-7432173-1-1.html
,,,倍科天猫看看。,2014/11/6 10:49,丁丁老爸,
,,,家里的是西门子的SN系列，内嵌、可洗13套，现在升级版才3K5多就搞定了，好便宜啊。5年前要5K多，我从内部渠道拿货也要4K多。,2014/11/6 16:21,2064901949,
PK手洗哪个省水？洗碗机使用认知大解读,"洗碗机自问世以来，无论是酒店还是餐厅，都为其提供了很大的便利。因为洗碗机具有高温、消毒、大强度和短时间处理等特点，洗碗机操作的简便性和使用的人性化，为很多饭店使用。然而在普通消费者家里，却很难见到洗碗机的踪影。现在的都市上班族工作越来越忙，回家后吃了饭都怕洗碗，夫妻为了洗碗问题拌嘴、吵架的也不在少数，但洗碗机还是普及率不高，这是为什么呢?,洗碗机为何少有问津?,不用洗碗机首先是观念上的问题。多数国内消费者都觉得：不就几个碗吗?饭后顺手涮一下就好了;其次，早期国内洗碗机国内市场容量小，除了蹩脚的仿造，国内厂商并没有认真地投入研发。所以国产洗碗机早期质量实际上很差的，费水费电洗不干净。,第三，国际大牌厂商进入中国市场的产品，实际上并不适合洗碗，更适合洗盘子。这是一个产品本地化的掣肘：国际大牌的研发一般都在他们本土，研发人员实际上并不熟悉中国的需求。,第四，价格问题。国内价格便宜的洗碗机质量不好，质量好的价格不便宜，国外进口的洗碗机就更贵了。这也限制了市场的成长。即使目前，好的洗碗机也会在八千一万左右。,第五，面子问题。现在一万块钱可以买个60寸的大彩电，三开门的大冰箱，这些家电放在家里还是很气派的，而藏在台面下水槽边的洗碗机，恐怕就不会这么有面子了吧?,第六，成本/收益问题。人类的通病，对迫在眉睫的收益损失会看得比较重。买个冰箱，立即会让家里的食物保质期延长，减少丢弃食物带来的经济损失。而洗碗带来的时间节省，并不是那么显而易见。,除了以上问题，洗碗机怎么买?买回来会不会用?也是影响对洗碗机认知的关键因素。洗碗机多是参照西餐的习惯来设计的，可根据家里常住人口和聚餐次数来决定。通常三口之家选择8套餐具容量的洗碗机即可满足日常使用了;家里人口多可选择12套。日常选择正常洗涤模式最低碳。,洗碗机该如何选?怎么用?,业内人士介绍，洗涤常见有喷淋式：采用高压水上下左右喷淋;涡流式：常见于家用洗碗机和超声波洗碗机。具备洗、涮、干燥及自动程序控制的功能就基本满足日常需求;有的机器具备快速洗涤、冲、涮及旋转喷刷等功能的洗碗机，洗得更加干净;另有微电脑控制、传感器检测、有双旋转喷臂、预洗和保留洗涤方式、预约开机洗涤功能、儿童安全锁功能等多种功能的洗碗机，可根据需求选择。,使用洗碗机时餐具要注意摆放正确：碗、碟、匙等都要按各机型使用说明中标示的位置和方向放入搁碗架，否则，影响洗净度;特殊餐具如漆器、银器等耐湿在90℃以下的餐具不能洗，结构复杂的餐具如瓶、壶等也不能达到完美的清洗效果。洗碗机都有预洗、强洗、正常洗涤三种洗涤程序，正常情况下选择正常洗涤即可，对残留物较多的餐具先选用预洗程序，再用正常洗涤会提高洗涤净度且能够有效省水、省电。",,,2015/1/14 16:24,suerboss,https://www.jdbbs.com/thread-5200236-1-1.html
,,家里的是西门子的SN系列，内嵌、可洗13套，现在升级版才3K5多就搞定了，好便宜啊。5年前要5K多，我从内部渠 ...,啥型号？3500，我看的都很贵呀。西门子不是退出中国家电市场了吗,2014/11/6 21:21,撒欢的猪,
,,啥型号？3500，我看的都很贵呀。西门子不是退出中国家电市场了吗,"那个其实是独立式的，只不过顶盖可以拆掉，然后可以改为内嵌式，老家给父母配的。容量足够大，13套餐具没问题。电磁平底锅都可以放进去洗。电商平台买，定位是3K5~4K左右。,深圳这边家里用的也是这个牌子，是SC系列的，稍贵，5K定位。,西门子时推出白家电市场了，但流水线留给博世了。所以后期西门子白家电就叫做博世白家电了。,其实欧洲市场，博世比西门子白家电更出名。",2014/11/7 11:38,2064901949,
,,,"西门子，博世，美的，beko，miele，海尔,我自己入得beko，海尔我看过实机做工相当粗糙。,这东西没啥大技术含量，自己去看看实机就可以入了。",2014/11/7 15:55,437phoenix,
,,,主要是太贵了，西门子的12套做到3000以内就有市场了,2015/1/14 17:03,scqgw,
,,,听用过洗碗机的人说洗一次要2小时，水是省了可电却费了。而且必须要加洗碗机专用洗涤剂。,2015/1/14 20:34,loco_93,
,,听用过洗碗机的人说洗一次要2小时，水是省了可电却费了。而且必须要加洗碗机专用洗涤剂。,这东西呢，没用过的让你都说不好，其实用过的都说好。我在米国用过，回国之后自己就装了一套国产的。所谓洗碗粉，其实主要成分就是小苏打，比洗涤剂成分更加简单。故更加环保。,2015/1/16 10:38,诚实的鱼,
