p_Name,shop_name,ProductID,price,PreferentialPrice,CommentCount,GoodRateShow,GoodCount,GeneralCount,PoorCount,brand,keyword,type,X_type,X_name
中联ZLU07-150迷你微风扇电风扇小风扇小电扇台式夹扇静音 12V车载专用 12V 12v,洋脉个护专营店,12450108654,,,0,100,0,0,0,中联（ZOLEE）,,"中联ZLU07-150迷你微风扇电风扇小风扇小电扇台式夹扇静音 12V车载专用 12V 12v,12450108654, ,300.00g,中国大陆,无定时,二档调节,正常风,4片,无,机械式,台扇",台扇,中联ZLU07-150迷你微风扇电风扇小风扇小电扇台式夹扇静音 12V车载专用 12V 12v
中联电风扇FG11-120 微风吊扇小型迷你扇宿舍床上蚊帐扇宝宝小吊扇静音婴儿风扇 002白色+2.5M延长线,洋脉个护专营店,12450377565,,,4,75,3,0,1,中联（ZOLEE）,,"中联电风扇FG11-120 微风吊扇小型迷你扇宿舍床上蚊帐扇宝宝小吊扇静音婴儿风扇 002白色+2.5M延长线,12450377565, ,2.5kg,中国大陆,无定时,二档调节,正常风,3片,无,机械式,吊扇",吊扇,中联电风扇FG11-120 微风吊扇小型迷你扇宿舍床上蚊帐扇宝宝小吊扇静音婴儿风扇 002白色+2.5M延长线
中联电风扇FF13-42 办公室家用迷你静音夹扇静音微型电风扇宿舍小电扇学生迷你台扇夹扇 002黑色+2.5m延长线,洋脉个护专营店,12450617899,,,9,89,8,1,0,中联（ZOLEE）,造型美观 电机好 造型美观 电机好 风很柔和 风扇不错,"中联电风扇FF13-42 办公室家用迷你静音夹扇静音微型电风扇宿舍小电扇学生迷你台扇夹扇 002黑色+2.5m延长线,12450617899, ,0.9kg,中国大陆,无定时,二档调节,正常风,5片,无,机械式,台扇",台扇,中联电风扇FF13-42 办公室家用迷你静音夹扇静音微型电风扇宿舍小电扇学生迷你台扇夹扇 002黑色+2.5m延长线
中联 FG11-42D定时小吊扇家用迷你微风扇学生床上静音电风扇宿舍蚊帐扇省电吊扇 003风扇+4.5M延长线,洋脉个护专营店,12450714693,,,3,67,2,0,1,中联（ZOLEE）,风扇不错 睡眠风不错 颜色漂亮 安装方便 造型美观 风扇不错 睡眠风不错 颜色漂亮 安装方便 造型美观,"中联 FG11-42D定时小吊扇家用迷你微风扇学生床上静音电风扇宿舍蚊帐扇省电吊扇 003风扇+4.5M延长线,12450714693, ,400.00g,中国大陆,无定时,二档调节,正常风,5片,无,机械式,吊扇",吊扇,中联 FG11-42D定时小吊扇家用迷你微风扇学生床上静音电风扇宿舍蚊帐扇省电吊扇 003风扇+4.5M延长线
中联电风扇FC02-50 家用迷你静音 电扇 风扇 小风扇 学生儿童 蚊帐吊扇 009白色+弯杆+2.5米线,洋脉个护专营店,12451005728,,,4,75,3,0,1,中联（ZOLEE）,,"中联电风扇FC02-50 家用迷你静音 电扇 风扇 小风扇 学生儿童 蚊帐吊扇 009白色+弯杆+2.5米线,12451005728, ,0.7kg,中国大陆,无定时,二档调节,正常风,3片,无,机械式,吊扇",吊扇,中联电风扇FC02-50 家用迷你静音 电扇 风扇 小风扇 学生儿童 蚊帐吊扇 009白色+弯杆+2.5米线
中联电风扇FF01-33 办公室家用迷你静音 电扇 风扇 小风扇 学生儿童 台式 夹扇 002绿色++2.5M延长线,洋脉个护专营店,12451415642,,,2,100,2,0,0,中联（ZOLEE）,,"中联电风扇FF01-33 办公室家用迷你静音 电扇 风扇 小风扇 学生儿童 台式 夹扇 002绿色++2.5M延长线,12451415642, ,0.7kg,中国大陆,无定时,二档调节,正常风,5片,无,机械式,台扇",台扇,中联电风扇FF01-33 办公室家用迷你静音 电扇 风扇 小风扇 学生儿童 台式 夹扇 002绿色++2.5M延长线
中联电风扇FF01-28 办公室家用迷你静音 电扇 风扇 小风扇 学生儿童 台式 夹扇 001绿色,洋脉个护专营店,12451647402,,,8,75,6,2,0,中联（ZOLEE）,,"中联电风扇FF01-28 办公室家用迷你静音 电扇 风扇 小风扇 学生儿童 台式 夹扇 001绿色,12451647402, ,0.7kg,中国大陆,无定时,二档调节,正常风,5片,无,机械式,台扇",台扇,中联电风扇FF01-28 办公室家用迷你静音 电扇 风扇 小风扇 学生儿童 台式 夹扇 001绿色
中联电风扇FG10-28 家用迷你静音 电扇 风扇 小风扇 学生儿童 宿舍 吊扇 007绿色+蚊帐直杆+4.5米线,洋脉个护专营店,12451912482,,,30,80,20,3,4,中联（ZOLEE）,噪音很小 睡眠风不错 质量不错 安装方便 风扇不错,"中联电风扇FG10-28 家用迷你静音 电扇 风扇 小风扇 学生儿童 宿舍 吊扇 007绿色+蚊帐直杆+4.5米线,12451912482, ,300.00g,中国大陆,无定时,二档调节,正常风,5片,无,机械式,吊扇",吊扇,中联电风扇FG10-28 家用迷你静音 电扇 风扇 小风扇 学生儿童 宿舍 吊扇 007绿色+蚊帐直杆+4.5米线
中联电风扇ZLU02-100 家用迷你USB可充电便携式手持车载电扇 风扇 小风扇 004绿色+USB线+插头,洋脉个护专营店,12452011256,,,10,84,10,1,1,中联（ZOLEE）,风扇不错 广角送风 造型美观,"中联电风扇ZLU02-100 家用迷你USB可充电便携式手持车载电扇 风扇 小风扇 004绿色+USB线+插头,12452011256, ,500.00g,中国大陆,无定时,三档调节,正常风,4片,无,机械式,USB风扇",USB风扇,中联电风扇ZLU02-100 家用迷你USB可充电便携式手持车载电扇 风扇 小风扇 004绿色+USB线+插头
中联电风扇ZLU02-100 家用迷你静音USB可充电便携式手持车载电扇 风扇 小风扇 粉风扇,佳豪专营店,12454916932,,,20,95,20,0,1,中联（ZOLEE）,噪音很小 颜色漂亮,"中联电风扇ZLU02-100 家用迷你静音USB可充电便携式手持车载电扇 风扇 小风扇 粉风扇,12454916932, ,200.00g,无定时,三档调节,正常风,4片,无,机械式,USB风扇",USB风扇,中联电风扇ZLU02-100 家用迷你静音USB可充电便携式手持车载电扇 风扇 小风扇 粉风扇
赛亿电风扇 迷你床头夹壁扇台式学生扇宿舍台扇家用办公风扇 白色,吉航礼品专营店,12456433732,,,0,100,0,0,0,赛亿（Shinee）,,"赛亿电风扇 迷你床头夹壁扇台式学生扇宿舍台扇家用办公风扇 白色,12456433732, ,1.42kg,FJ7-01,无定时,二档调节,正常风,3片,无,机械式,台扇",台扇,赛亿电风扇 迷你床头夹壁扇台式学生扇宿舍台扇家用办公风扇 白色
艾美特电风扇 台扇桌扇家用学生宿舍静音摇头 粉红台夹两用无定时二档,吉航礼品专营店,12456480852,,,4,100,4,0,0,艾美特,风扇不错 风力很大,"艾美特电风扇 台扇桌扇家用学生宿舍静音摇头 粉红台夹两用无定时二档,12456480852, ,3.0kg,FDW09T2,2-8小时,三档调节,正常风、自然风,3片,1级,机械式,台扇",台扇,艾美特电风扇 台扇桌扇家用学生宿舍静音摇头 粉红台夹两用无定时二档
艾美特电风扇 FW3521R壁扇家用挂壁扇14摇头风扇 黑色,吉航礼品专营店,12456553706,,,1,100,1,0,0,艾美特,,"艾美特电风扇 FW3521R壁扇家用挂壁扇14摇头风扇 黑色,12456553706, ,4.3kg,FW3521R,2-8小时,三档调节,正常风、自然风、睡眠风,5片,1级,遥控式,壁扇",壁扇,艾美特电风扇 FW3521R壁扇家用挂壁扇14摇头风扇 黑色
赛亿电风扇 小型迷你USB台式扇宿舍床头扇办公学生小风扇 天蓝色,吉航礼品专营店,12456782722,,,0,100,0,0,0,赛亿（Shinee）,,"赛亿电风扇 小型迷你USB台式扇宿舍床头扇办公学生小风扇 天蓝色,12456782722, ,0.53kg,FTB6-02,无定时,二档调节,正常风、自然风,4片,1级,机械式,USB风扇",USB风扇,赛亿电风扇 小型迷你USB台式扇宿舍床头扇办公学生小风扇 天蓝色
赛亿电风扇 定时升降转页扇家用落地扇鸿运扇办公风扇 遥控 转页扇-白色,吉航礼品专营店,12456795962,,,2,100,2,0,0,赛亿（Shinee）,给老人的,"赛亿电风扇 定时升降转页扇家用落地扇鸿运扇办公风扇 遥控 转页扇-白色,12456795962, ,3.45kg,KYTS30-6,2小时以下,四档调节,正常风、自然风,5片,2级,机械式,落地扇",落地扇,赛亿电风扇 定时升降转页扇家用落地扇鸿运扇办公风扇 遥控 转页扇-白色
海尔（Haier）FSY4071B智能遥控5叶电风扇 落地扇,海尔生活电器旗舰店,12459589334,,,20,70,10,4,3,海尔（Haier）,广角送风 遥控方便,"海尔（Haier）FSY4071B智能遥控5叶电风扇 落地扇,12459589334, ,6.9kg,中国大陆,8小时以上,五档调节,正常风、自然风、睡眠风,5片,3级,遥控式,落地扇，转页扇",落地扇，转页扇,海尔（Haier）FSY4071B智能遥控5叶电风扇 落地扇
格力（GREE）电风扇/雾化加湿风扇/遥控落地扇/家用喷雾扇 WKY-30X60Bh5 白浅蓝,格力TOSOT旗舰店,12480321642,,,80,95,80,3,1,格力（GREE）,使用方便 风扇不错 颜色漂亮 造型美观 遥控方便 质量不错 噪音很小 底座很稳 安装方便 适合宝宝 噪音很小 风扇不错 颜色漂亮 适合宝宝 造型美观 造型美观 遥控方便,"格力（GREE）电风扇/雾化加湿风扇/遥控落地扇/家用喷雾扇 WKY-30X60Bh5 白浅蓝,12480321642, ,8.5kg,WKY-30X60Bh5,2-8小时,四档调节,正常风、自然风、睡眠风,5片,无,遥控式,落地扇，转页扇，台扇，空气循环扇",落地扇，转页扇，台扇，空气循环扇,格力（GREE）电风扇/雾化加湿风扇/遥控落地扇/家用喷雾扇 WKY-30X60Bh5 白浅蓝
格力（GREE）直流变频遥控落地扇 电风扇家用7叶大风量白色FSZ-3008Bbg7-WG,格力伟宏专卖店,12515761335,,,0,100,0,0,0,格力（GREE）,,"格力（GREE）直流变频遥控落地扇 电风扇家用7叶大风量白色FSZ-3008Bbg7-WG,12515761335, ,6.36kg,中国大陆,FSZ-3008Bbg7-WG,8小时以上,无极变速,正常风、自然风、睡眠风,7片及以上,1级,遥控式,落地扇，台扇",落地扇，台扇,格力（GREE）直流变频遥控落地扇 电风扇家用7叶大风量白色FSZ-3008Bbg7-WG
ZOLEE中联FG10-33小吊扇 床上小风扇 宿舍迷你静音学生扇 家用婴儿蚊帐吊扇 绿色360,中联高基万生专卖店,12535849602,,,20,90,10,0,2,中联（ZOLEE）,风很柔和 风扇不错 安装方便 颜色漂亮 质量不错,"ZOLEE中联FG10-33小吊扇 床上小风扇 宿舍迷你静音学生扇 家用婴儿蚊帐吊扇 绿色360,12535849602, ,400.00g,中国大陆,FG10-33,无定时,无极变速,正常风、自然风、睡眠风,5片,1级,机械式,吊扇",吊扇,ZOLEE中联FG10-33小吊扇 床上小风扇 宿舍迷你静音学生扇 家用婴儿蚊帐吊扇 绿色360
格力(GREE)电风扇 落地扇/遥控静音FD-4041Bg7-wg（黑色）,北京格力生活电器专营店,12553616166,,,1,100,1,0,0,格力（GREE）,,"格力(GREE)电风扇 落地扇/遥控静音FD-4041Bg7-wg（黑色）,12553616166, ,10.63kg,中国大陆,FD-4041Bg7-wg,8小时以上,四档调节,正常风,7片及以上,1级,遥控式,落地扇",落地扇,格力(GREE)电风扇 落地扇/遥控静音FD-4041Bg7-wg（黑色）
先锋（Singfun）五叶遥控静音电风扇/落地扇家用摇头静音立式大风扇电扇DD1312 黑色,先锋华美瑞合专卖店,12555072563,,,0,100,0,0,0,先锋（SINGFUN）,,"先锋（Singfun）五叶遥控静音电风扇/落地扇家用摇头静音立式大风扇电扇DD1312 黑色,12555072563, ,7.6kg,中国大陆,DD1312,2-8小时,三档调节,正常风、自然风、睡眠风,5片,无,遥控式,落地扇",落地扇,先锋（Singfun）五叶遥控静音电风扇/落地扇家用摇头静音立式大风扇电扇DD1312 黑色
中联ZLU08-150船舶载用农田电瓶用迷你微风扇电风扇小风扇小电扇台式夹扇静音 直流夹扇,佳豪专营店,12555358562,,,2,50,1,0,1,中联（ZOLEE）,坑,"中联ZLU08-150船舶载用农田电瓶用迷你微风扇电风扇小风扇小电扇台式夹扇静音 直流夹扇,12555358562, ,300.00g,无定时,无极变速,正常风,4片,无,机械式,台扇",台扇,中联ZLU08-150船舶载用农田电瓶用迷你微风扇电风扇小风扇小电扇台式夹扇静音 直流夹扇
骆驼（CAMEL）BR-7200 冷风机工业空调扇商业商用冷风扇电风扇移动式单冷 BR-7200,安涛专营店,12555441693,,,4,100,4,0,0,骆驼（CAMEL）,造型美观 底座很稳 造型美观 底座很稳,"骆驼（CAMEL）BR-7200 冷风机工业空调扇商业商用冷风扇电风扇移动式单冷 BR-7200,12555441693, ,23.0kg,中国大陆,无定时,三档调节,正常风,无叶,3级,机械式,工业扇",工业扇,骆驼（CAMEL）BR-7200 冷风机工业空调扇商业商用冷风扇电风扇移动式单冷 BR-7200
中联电风扇ZLU03-100 家用迷你USB可充电便携式手持车载电扇小风扇 风扇+1800毫安充电池+插座转换器,佳豪专营店,12556703653,,,8,74,6,1,1,中联（ZOLEE）,噪音很小 电机好 使用方便 风很柔和,"中联电风扇ZLU03-100 家用迷你USB可充电便携式手持车载电扇小风扇 风扇+1800毫安充电池+插座转换器,12556703653, ,200.00g,无定时,三档调节,正常风,4片,无,机械式,USB风扇",USB风扇,中联电风扇ZLU03-100 家用迷你USB可充电便携式手持车载电扇小风扇 风扇+1800毫安充电池+插座转换器
艾美特（Airmate）SA35195R智能苹果语音电风扇七叶直流落地扇遥控静音风扇 白色,艾美特旗舰店,12569224928,,,4,100,4,0,0,艾美特（AIRMATE）,,"艾美特（Airmate）SA35195R智能苹果语音电风扇七叶直流落地扇遥控静音风扇 白色,12569224928, ,5.47kg,SA35195R,2-8小时,五档以上,正常风,7片及以上,1级,APP控制,落地扇",落地扇,艾美特（Airmate）SA35195R智能苹果语音电风扇七叶直流落地扇遥控静音风扇 白色
日本IRIS/爱丽思 电风扇家用风球塔扇遥控定时落地扇摇头静音无叶感应风扇 IDF-01C 白色,梦熬专营店,12569656726,,,10,86,10,1,1,IRIS OHYAMA,颜色漂亮 造型美观 颜色漂亮 造型美观,"日本IRIS/爱丽思 电风扇家用风球塔扇遥控定时落地扇摇头静音无叶感应风扇 IDF-01C 白色,12569656726, ,10.0kg,2-8小时,三档调节,正常风、自然风、睡眠风,无叶,1级,遥控式,塔扇",塔扇,日本IRIS/爱丽思 电风扇家用风球塔扇遥控定时落地扇摇头静音无叶感应风扇 IDF-01C 白色
标王（BiaoWang)电风扇家用遥控台式落地扇摇头无叶风扇立式定时大厦扇 机械款     无定时,帅奇电器专营店,12580254296,,,10,84,10,1,1,标王（BiaoWang）,噪音很小 睡眠风不错 风很柔和 底座很稳 扇网坚固,"标王（BiaoWang)电风扇家用遥控台式落地扇摇头无叶风扇立式定时大厦扇 机械款     无定时,12580254296, ,3.8kg,中国大陆,8小时以上,三档调节,正常风、自然风、睡眠风,无叶,无,遥控式,落地扇，塔扇",落地扇，塔扇,标王（BiaoWang)电风扇家用遥控台式落地扇摇头无叶风扇立式定时大厦扇 机械款     无定时
日彩（RICAI）FS-40-AR1604家用床头定时五叶落地扇 节能立式办公室静音电风扇 白色,日彩旗舰店,12588819599,,,5,80,4,0,1,日彩（ricai）,造型美观 安装方便 使用方便 风力很大 风扇不错 造型美观 安装方便 使用方便 风力很大 风扇不错,"日彩（RICAI）FS-40-AR1604家用床头定时五叶落地扇 节能立式办公室静音电风扇 白色,12588819599, ,7.0kg,FS-40-AR1604,2小时以下,三档调节,正常风,5片,1级,机械式,落地扇",落地扇,日彩（RICAI）FS-40-AR1604家用床头定时五叶落地扇 节能立式办公室静音电风扇 白色
【清凉一夏】日本IRIS爱丽思电风扇家用风扇办公室落地扇无叶塔扇迷你小电扇全方位摇头,百格专营店,12600562934,,,5,100,5,0,0,爱丽思欧雅玛（IRIS OHYAMA）,,"【清凉一夏】日本IRIS爱丽思电风扇家用风扇办公室落地扇无叶塔扇迷你小电扇全方位摇头,12600562934, ,9.0kg,IDF-01C,2-8小时,三档调节,正常风、自然风、睡眠风,无叶,1级,遥控式,落地扇，塔扇，空气循环扇，风扇伴侣",落地扇，塔扇，空气循环扇，风扇伴侣,【清凉一夏】日本IRIS爱丽思电风扇家用风扇办公室落地扇无叶塔扇迷你小电扇全方位摇头
赛亿电风扇迷你USB风扇小电扇学生办公电脑散热小风扇 黑色,云购电器专营店,12651089281,,,0,100,0,0,0,赛亿（Shinee）,,"赛亿电风扇迷你USB风扇小电扇学生办公电脑散热小风扇 黑色,12651089281, ,250.00g,中国大陆,FB4-01,无定时,二档调节,正常风、自然风,4片,1级,机械式,USB风扇",USB风扇,赛亿电风扇迷你USB风扇小电扇学生办公电脑散热小风扇 黑色
赛亿电风扇迷你床头夹壁扇台式学生扇宿舍台扇家用办公风扇 白色,云购电器专营店,12651429123,,,0,100,0,0,0,赛亿（Shinee）,,"赛亿电风扇迷你床头夹壁扇台式学生扇宿舍台扇家用办公风扇 白色,12651429123, ,1.42kg,中国大陆,FJ7-01,无定时,二档调节,正常风,3片,无,机械式,台扇",台扇,赛亿电风扇迷你床头夹壁扇台式学生扇宿舍台扇家用办公风扇 白色
赛亿电风扇摇头风扇遥控定时静音落地扇家用台地扇 黑色FS40-3,云购电器专营店,12651507370,,,0,100,0,0,0,赛亿（Shinee）,,"赛亿电风扇摇头风扇遥控定时静音落地扇家用台地扇 黑色FS40-3,12651507370, ,6.6kg,中国大陆,FS40-3,2小时以下,三档调节,正常风,5片,2级,遥控式,落地扇",落地扇,赛亿电风扇摇头风扇遥控定时静音落地扇家用台地扇 黑色FS40-3
赛亿电风扇定时升降转页扇家用落地扇鸿运扇办公风扇 遥控转页扇-白色,云购电器专营店,12651607864,,,0,100,0,0,0,赛亿（Shinee）,,"赛亿电风扇定时升降转页扇家用落地扇鸿运扇办公风扇 遥控转页扇-白色,12651607864, ,3.45kg,中国大陆,KYTS30-6,2小时以下,四档调节,正常风、自然风,5片,2级,机械式,落地扇",落地扇,赛亿电风扇定时升降转页扇家用落地扇鸿运扇办公风扇 遥控转页扇-白色
赛亿电风扇台式转页扇便携式定时鸿运扇家用风扇 白色,云购电器专营店,12651776709,,,1,100,1,0,0,赛亿（Shinee）,使用方便 风扇不错 使用方便 风扇不错,"赛亿电风扇台式转页扇便携式定时鸿运扇家用风扇 白色,12651776709, ,2.5kg,中国大陆,KYT30-6	,2小时以下,四档调节,正常风,5片,1级,机械式,台扇",台扇,赛亿电风扇台式转页扇便携式定时鸿运扇家用风扇 白色
台式迷你转页扇鸿运扇电风扇家用办公学生风扇 白色,云购电器专营店,12652049658,,,0,100,0,0,0,赛亿（Shinee）,,"台式迷你转页扇鸿运扇电风扇家用办公学生风扇 白色,12652049658, ,1.59kg,中国大陆,6933739620604,无定时,三档调节,正常风、自然风,5片,1级,机械式,台扇",台扇,台式迷你转页扇鸿运扇电风扇家用办公学生风扇 白色
赛亿电风扇遥控落地扇宽网箍定时升降风扇家用工业台地扇 白色,云购电器专营店,12652242054,,,0,100,0,0,0,赛亿（Shinee）,,"赛亿电风扇遥控落地扇宽网箍定时升降风扇家用工业台地扇 白色,12652242054, ,6.87kg,中国大陆,6933739601993,2-8小时,三档调节,正常风、自然风、睡眠风,5片,2级,机械式,落地扇",落地扇,赛亿电风扇遥控落地扇宽网箍定时升降风扇家用工业台地扇 白色
赛亿电风扇小型迷你USB台式扇 宿舍床头扇办公学生小风扇 浅蓝色,云购电器专营店,12652445943,,,0,100,0,0,0,赛亿（Shinee）,,"赛亿电风扇小型迷你USB台式扇 宿舍床头扇办公学生小风扇 浅蓝色,12652445943, ,0.53kg,中国大陆,FTB6-02	,无定时,二档调节,正常风、自然风,4片,1级,机械式,USB风扇",USB风扇,赛亿电风扇小型迷你USB台式扇 宿舍床头扇办公学生小风扇 浅蓝色
格力(GREE) FD-4036BH5-WG 落地扇家用遥控电风扇五叶扇白色静音办公 白色,格力泽居专卖店,12654433894,,,20,100,20,0,0,格力（GREE）,风力很大 噪音很小 安装方便 造型美观 遥控方便 质量不错 扇网坚固 风扇不错 颜色漂亮 噪音很小 安装方便,"格力(GREE) FD-4036BH5-WG 落地扇家用遥控电风扇五叶扇白色静音办公 白色,12654433894, ,1.58kg,中国大陆,FD-4036BH5-WG,2-8小时,三档调节,正常风,5片,1级,遥控式,落地扇",落地扇,格力(GREE) FD-4036BH5-WG 落地扇家用遥控电风扇五叶扇白色静音办公 白色
微狼 电风扇家用办公室转页扇静音台扇学生鸿运扇迷你小风扇宿舍电扇,韩恩奢侈品专营店,12657957241,,,7,72,5,1,1,微狼（WEIWOLF）,底座很稳 使用方便 风力很大 底座很稳 使用方便 风力很大,"微狼 电风扇家用办公室转页扇静音台扇学生鸿运扇迷你小风扇宿舍电扇,12657957241, ,300.00g,中国大陆,无定时,二档调节,正常风,2片,1级,机械式,台扇",台扇,微狼 电风扇家用办公室转页扇静音台扇学生鸿运扇迷你小风扇宿舍电扇
雾化风扇加湿喷雾降温落地扇加水喷雾风扇家用 黑色五叶,韩恩奢侈品专营店,12659224363,,,0,100,0,0,0,微狼（WEIWOLF）,,"雾化风扇加湿喷雾降温落地扇加水喷雾风扇家用 黑色五叶,12659224363, ,1.5kg,中国大陆,2-8小时,三档调节,正常风、自然风、睡眠风,3片,3级,遥控式,落地扇",落地扇,雾化风扇加湿喷雾降温落地扇加水喷雾风扇家用 黑色五叶
美国VORNADO沃拿多 涡流节能空气循环扇  VFAN 仿古电风扇 复古扇 大红色,沃拿多旗舰店,12673837465,,,0,100,0,0,0,沃拿多,,"美国VORNADO沃拿多 涡流节能空气循环扇  VFAN 仿古电风扇 复古扇 大红色,12673837465, ,3.6kg,中国大陆,VFAN,无定时,三档调节,正常风、自然风、睡眠风,5片,1级,机械式,转页扇，台扇",转页扇，台扇,美国VORNADO沃拿多 涡流节能空气循环扇  VFAN 仿古电风扇 复古扇 大红色
森田（MORITA）SZ-DTR30G 智能触摸式360°摇头静音直流变频电风扇 落地扇 摩卡金,MORITA生活电器旗舰店,12673956540,,,1,100,1,0,0,MORITA,,"森田（MORITA）SZ-DTR30G 智能触摸式360°摇头静音直流变频电风扇 落地扇 摩卡金,12673956540, ,7.45kg,2-8小时,五档以上,正常风、自然风、睡眠风,7片及以上,无,遥控式,落地扇，台扇，空气循环扇，风扇伴侣",落地扇，台扇，空气循环扇，风扇伴侣,森田（MORITA）SZ-DTR30G 智能触摸式360°摇头静音直流变频电风扇 落地扇 摩卡金
美国VORNADO沃拿多 涡流节能空气循环扇  VFAN 仿古电风扇 复古扇 白色,沃拿多旗舰店,12674347284,,,0,100,0,0,0,沃拿多,,"美国VORNADO沃拿多 涡流节能空气循环扇  VFAN 仿古电风扇 复古扇 白色,12674347284, ,3.6kg,中国大陆,VFAN白,无定时,三档调节,正常风、自然风、睡眠风,5片,1级,机械式,转页扇，台扇，欧式仿古扇",转页扇，台扇，欧式仿古扇,美国VORNADO沃拿多 涡流节能空气循环扇  VFAN 仿古电风扇 复古扇 白色
水田塔扇风扇 省电摇头无叶大厦电风扇落地扇 白色 白色,云购电器专营店,12674556342,,,0,100,0,0,0,水田,,"水田塔扇风扇 省电摇头无叶大厦电风扇落地扇 白色 白色,12674556342, ,2.0kg,FTC-M,无定时,三档调节,正常风,2片,3级,遥控式,落地扇",落地扇,水田塔扇风扇 省电摇头无叶大厦电风扇落地扇 白色 白色
水田电风扇摇头遥控塔扇大厦扇液显静音落地扇 黑色 黑色,云购电器专营店,12674561023,,,0,100,0,0,0,水田,,"水田电风扇摇头遥控塔扇大厦扇液显静音落地扇 黑色 黑色,12674561023, ,5.0kg,FTA46B-LED,2小时以下,三档调节,正常风,无叶,2级,遥控式,落地扇",落地扇,水田电风扇摇头遥控塔扇大厦扇液显静音落地扇 黑色 黑色
水田6寸循环扇空气对流家用换气落地宿舍节能电风扇 白色 白色,云购电器专营店,12674781102,,,0,100,0,0,0,水田,,"水田6寸循环扇空气对流家用换气落地宿舍节能电风扇 白色 白色,12674781102, ,2.0kg,FSQ-MF06A-M1,无定时,三档调节,正常风,3片,3级,机械式,台扇",台扇,水田6寸循环扇空气对流家用换气落地宿舍节能电风扇 白色 白色
水田塔扇大厦扇水田电风扇定时静音无叶风扇低噪落地扇 卡其色,云购电器专营店,12674924246,,,0,100,0,0,0,水田,,"水田塔扇大厦扇水田电风扇定时静音无叶风扇低噪落地扇 卡其色,12674924246, ,5.0kg,FTF44-LED,8小时以上,三档调节,正常风,无叶,1级,遥控式,落地扇",落地扇,水田塔扇大厦扇水田电风扇定时静音无叶风扇低噪落地扇 卡其色
机灵(Jiling) N7 电风扇/雾化扇/水冷加湿风扇/加湿扇/遥控落地扇 黑色,机灵旗舰店,12696512350,,,10,100,10,0,0,机灵（jiling）,风力很大 安装方便 电机好 风力很大 安装方便 电机好 物流乱作为 风力很大 遥控方便 安装方便 造型美观 风力很大 使用方便 安全节能 造型美观 风扇不错 安装方便,"机灵(Jiling) N7 电风扇/雾化扇/水冷加湿风扇/加湿扇/遥控落地扇 黑色,12696512350, ,11.8kg,N7,8小时以上,三档调节,正常风,4片,1级,遥控式,落地扇",落地扇,机灵(Jiling) N7 电风扇/雾化扇/水冷加湿风扇/加湿扇/遥控落地扇 黑色
赛亿电风扇家用遥控落地扇摇头升降台地风扇工业扇 黑色FS60-6A,云购电器专营店,12710965591,,,0,100,0,0,0,赛亿（Shinee）,,"赛亿电风扇家用遥控落地扇摇头升降台地风扇工业扇 黑色FS60-6A,12710965591, ,5.8kg,FS40-6A,2小时以下,三档调节,正常风,无叶,1级,遥控式,落地扇",落地扇,赛亿电风扇家用遥控落地扇摇头升降台地风扇工业扇 黑色FS60-6A
荣事达（Royalstar）电风扇/台扇风扇/转页扇/定时JD15Z,泽林电器专营店,12735098098,,,3,100,3,0,0,荣事达（Royalstar）,,"荣事达（Royalstar）电风扇/台扇风扇/转页扇/定时JD15Z,12735098098, ,1.8kg,中国大陆,2小时以下,三档调节,正常风,6片,2级,机械式,转页扇",转页扇,荣事达（Royalstar）电风扇/台扇风扇/转页扇/定时JD15Z
艾美特电风扇直流静音智能遥控落地扇学生家用节能 白色,云购电器专营店,12738386562,,,1,100,1,0,0,艾美特（AIRMATE）,,"艾美特电风扇直流静音智能遥控落地扇学生家用节能 白色,12738386562, ,5.0kg,中国大陆,FS4091R,无定时,无极变速,正常风,7片及以上,1级,机械式,落地扇",落地扇,艾美特电风扇直流静音智能遥控落地扇学生家用节能 白色
艾美特台立扇 电风扇 家用台式静音落地扇学生小孩专用扇 白色,云购电器专营店,12739466482,,,20,100,20,0,0,艾美特（AIRMATE）,风扇不错 安装方便 质量不错 噪音很小 扇网坚固 风力很大 颜色漂亮 造型美观 睡眠风不错 遥控方便 风扇不错 安装方便 质量不错 噪音很小 颜色漂亮 造型美观 风扇不错 使用方便 质量不错 安装方便,"艾美特台立扇 电风扇 家用台式静音落地扇学生小孩专用扇 白色,12739466482, ,4.5kg,中国大陆,T2 ,2-8小时,三档调节,正常风,5片,1级,机械式,落地扇",落地扇,艾美特台立扇 电风扇 家用台式静音落地扇学生小孩专用扇 白色
艾美特电风扇SW164T2静音台立扇家用变频学生落地扇遥控7片风叶 机械款,云购电器专营店,12739531565,,,0,100,0,0,0,艾美特（AIRMATE）,,"艾美特电风扇SW164T2静音台立扇家用变频学生落地扇遥控7片风叶 机械款,12739531565, ,8.0kg,中国大陆,SW164T2,2小时以下,无极变速,正常风、自然风、睡眠风,5片,1级,遥控式,落地扇",落地扇,艾美特电风扇SW164T2静音台立扇家用变频学生落地扇遥控7片风叶 机械款
SVIII正品山湖塔扇电风扇家用办公室带遥控器 黑色618促销,SVIII生活电器旗舰店,12739778981,,,9,89,8,1,0,SVIII,风很柔和 安装方便 风很柔和 安装方便,"SVIII正品山湖塔扇电风扇家用办公室带遥控器 黑色618促销,12739778981, ,4.62kg,中国大陆,2-8小时,三档调节,正常风、自然风,无叶,无,遥控式,塔扇",塔扇,SVIII正品山湖塔扇电风扇家用办公室带遥控器 黑色618促销
