PreferentialPrice,FBnumber,PoorCount,p_Name,shop_name,ProductID,price,type,GoodCount,GoodRateShow,keyword,GeneralCount,CommentCount
1,11806319497,169.00,149.00,0,3片,100,落地扇,格力（GREE）电风扇FD-4012-WG家用静音节能定时落地扇学生宿舍风扇,1,悦联专营店,0,噪音很小 安装方便 底座很稳 使用方便 风力很大 电机好
1,12067345590,1499.00,1199.00,0,7片及以上,100,落地扇,艾美特(Airmate) FS40101R 电风扇家用直流变频遥控落地扇/电风扇/风扇 白色,1,艾美特专卖店,0,
30,1988908414,1499.00,158.00,0,3片,100,落地扇，塔扇，转页扇，台扇，壁扇,美的（Midea）台扇/电风扇/遥控升降转页扇/遥控塔扇/台式转页扇/遥控落地扇/壁扇 12寸精致玲珑台扇,30,大麦全球专营店,0,安装方便 造型美观 睡眠风不错 扇网坚固 风很柔和 使用方便 风扇不错 噪音很小 适合宝宝 远程遥控 遥控方便 颜色漂亮 广角送风 扇网坚固 睡眠风不错 扇网坚固 适合宝宝 风力很大 噪音很小 安装方便 使用方便 安装方便 颜色漂亮 使用方便 风很柔和 适合宝宝 底座很稳 风很柔和 造型美观 风扇不错 扇网坚固 远程遥控 风很柔和 颜色漂亮 扇网坚固 使用方便 噪音很小 适合宝宝 安装方便 遥控方便 造型美观 风很柔和 适合宝宝 噪音很小
20,11628071220,99.00,99.00,0,5片,100,转页扇,格力台式家用电风扇学生宿舍转页扇静音电机KYT-2501a小风扇,20,悦联专营店,0,安装方便 电机好 使用方便 造型美观 安全节能
10,10516115245,688.00,238.00,0,5片,93,落地扇,GREE/格力电风扇 FD-4025Bah5-WG 家用节能风扇 智能遥控落地扇,10,格力小家电专营店,1,广角送风 安全节能 风扇不错 安装方便 风力很大 广角送风
2,12593796449,199.00,129.00,0,4片,100,转页扇，台扇,格力（GREE）KYT-2501 转页扇/电风扇 学生电风扇家用小台扇 灰色,2,格力伟宏专卖店,0,
0,13105752957,1099.00,1099.00,0,无叶,100,塔扇,艾美特电风扇 家用无叶塔扇智能落地扇塔扇 黑色,0,吉航礼品专营店,0,
2,13158641639,2190.00,219.00,0,3片,100,壁扇,艾美特（AIRMATE）FL4005吸顶吊扇16寸电风扇节能静音360度旋转楼顶扇,2,艾美特华安专卖店,0,
6,10501631697,1890.00,189.00,1,5片,86,壁扇,艾美特(Airmate)电扇/5叶电风扇风扇16吋40CM壁扇FW4027-5,7,艾美特旗舰店,0,风扇不错 风力很大 风扇不错 风力很大
3,11531465965,699.00,389.00,1,4片,75,工业扇，壁扇，空气循环扇,奥克斯（AUX）FW-65A  壁扇/电风扇/工业扇//商务扇/大风扇,4,奥克斯旗舰店,0,
500,11686769351,199.00,109.00,20,5片,94,落地扇,奥克斯（AUX）FS-40-A1613 电风扇/五扇叶落地扇 蓝色扇叶,600,奥克斯旗舰店,20,
4,11813884287,189.00,189.00,0,5片,100,落地扇,格力（GREE）电风扇FD-4025H5-WG家用静音节能五叶扇落地扇学生宿舍风扇,4,悦联专营店,0,
1,11940667106,1999.00,1398.00,0,7片及以上,100,落地扇,先锋（Singfun）DD1606 直流变频12叶大风量落地扇/电风扇APP蓝牙远程遥控 香槟金,1,先锋乐聪专卖店,0,
0,12760644574,1699.00,998.00,0,7片及以上,100,落地扇,艾美特 落地扇  电风扇遥控直流变频智能家用静音8字摇头7叶 W63DR,0,云购电器专营店,0,
1,13039880432,599.00,498.00,0,7片及以上,100,落地扇,格力（GREE）大松 直立式定时摇头落地扇遥控静音风扇 FSZ-3008Bg7 白色,1,格力空调广州专卖店,0,
2,12571726721,399.00,369.00,0,7片及以上,100,落地扇,格力电风扇FDZ-40X65Bg7智能遥控家用超薄七叶变频静音落地扇办公,2,悦联专营店,0,
20,11297596006,299.00,139.00,0,3片,95,落地扇,先锋（Singfun）电风扇大风量静音风扇落地扇 办公室家用电扇风扇定时（机械或遥控可选） DD1219遥控款三叶,20,先锋乐聪专卖店,1,遥控方便 质量不错 遥控方便 质量不错
2,10341361072,4990.00,499.00,1,5片,67,台扇,艾美特（AIRMATE）S30135R 直流风扇遥控台立扇/电风扇 电扇台扇12吋30厘米,3,艾美特华安专卖店,0,
70,1649330427,299.00,159.00,2,4片,94,壁扇,奥克斯（AUX）FW-40-C1601RC 电风扇/四扇叶遥控壁扇/壁扇,70,奥克斯旗舰店,2,遥控方便 质量不错 噪音很小 声音小 风扇不错 风力很大 电机好 使用方便 底座很稳 风很柔和 电机好 质量不错 遥控方便 使用方便 风力很大 遥控方便 声音小 使用方便 遥控方便 质量不错 风扇不错
0,13016333540,999.00,989.00,0,无叶,100,塔扇,艾美特(Airmate) FT67UR 塔扇/喷雾加湿塔扇 白色,0,艾美特专卖店,0,
3,12555318053,119.00,69.00,0,6片,100,转页扇,先锋（Singfun）台式转页扇/电风扇桌面迷你小风扇卧室办公学生宿舍鸿运扇DK3302 蓝色,3,先锋华美瑞合专卖店,0,造型美观 安装方便 风很柔和 颜色漂亮 广角送风 造型美观 安装方便 风很柔和 颜色漂亮 广角送风
0,11431912446,1999.00,999.00,0,7片及以上,100,落地扇,格力（GREE）电风扇可充电直流变频遥控落地扇办公室学生风扇摇头立式七叶扇预约定时 FSZ-3008Bg7,0,格力欧楠专卖店,0,
0,1030843219,1099.00,799.00,0,7片及以上,100,落地扇,美的（Midea）FS40-17CR 九叶变频遥控落地扇/电风扇 ,0,顺电官方旗舰店,0,
100,10260438990,759.00,399.00,5,7片及以上,93,落地扇,先锋（Singfun）15小时定时遥控+机械两选可选立式10叶大风量静音落地扇电风扇落地 DD1605遥控10叶,100,先锋生活电器旗舰店,8,风扇不错 睡眠风不错 适合宝宝 底座很稳 噪音很小 使用方便 风很柔和 质量不错 噪音很小 电机好 底座很稳 适合宝宝 使用方便
0,12854886421,339.00,199.00,0,4片,100,壁扇,奥克斯 18寸壁扇/工业璧扇/风扇/电风扇 18寸遥控 FW-45-C1803RC,0,奥克斯旗舰店,0,
200,10178727137,359.00,169.00,6,3片,94,落地扇,格力（GREE)摇头家用电风扇 省电 落地风扇 黑色FD-4012-WG,200,格力傲信专卖店,6,噪音很小 风扇不错 质量不错 扇网坚固 电机好 安装方便 安全节能 造型美观 使用方便 颜色漂亮 颜色漂亮 电机好 风扇不错 风力很大 噪音很小 安装方便 质量不错 安全节能 噪音很小 风扇不错
100,10043102916,119.00,29.00,9,4片,85,USB风扇，风扇伴侣,奥克斯（AUX）4A9 USB风扇 迷你电脑小风扇 USB迷你静音桌面型小风扇 绿色,100,奥克斯旗舰店,10,噪音很小 造型美观 风很柔和 风扇不错 适合宝宝 颜色漂亮 睡眠风不错 质量不错 安装方便 使用方便
0,12880257613,398.00,189.00,0,3片,100,壁扇,艾美特(Airmate)电风扇FW624A 壁扇 拉绳挂壁式墙壁扇 摇头 16吋,0,艾美特子云专卖店,0,
0,12739588304,1999.00,799.00,0,7片及以上,100,落地扇,艾美特电风扇遥控落地扇直流电机智能摆头节能省电 白色,0,云购电器专营店,0,
1,12738386562,1999.00,789.00,0,7片及以上,100,落地扇,艾美特电风扇直流静音智能遥控落地扇学生家用节能 白色,1,云购电器专营店,0,
6,10287915570,3890.00,389.00,0,无叶,86,塔扇,艾美特(Airmate) FT5 直流公主塔扇FT51M电风扇 风扇落地电扇 52天一度电 浅蓝色,7,艾美特华安专卖店,1,颜色漂亮 扇网坚固 造型美观 风扇不错 扇网坚固 造型美观 风扇不错 颜色漂亮
2,10832223660,499.00,359.00,0,4片,100,落地扇，工业扇，空气循环扇,奥克斯（AUX）FS-55 电风扇/工业扇/落地扇/商务扇,2,奥克斯旗舰店,0,
0,12061973347,699.00,699.00,0,无叶,100,落地扇,艾美特电风扇 方便式提手家用立式无叶静音塔扇 黑色,0,吉航礼品专营店,0,
0,13058482552,699.00,699.00,0,无叶,100,落地扇,艾美特塔扇落地式电风扇无叶风扇静音摇头台扇遥控落地扇 白色,0,吉航礼品专营店,0,
6,11692297030,399.00,179.00,0,5片,100,落地扇,先锋（Singfun）电风扇机遥控地扇立式家用落地扇静音办公室风扇摇头电扇五叶扇3档可选 DD1708遥控5叶,6,先锋生活电器旗舰店,0,
2,11894612712,699.00,359.00,0,7片及以上,100,落地扇,先锋（Singfun）FS40-17AR大风量电风扇/遥控七叶落地扇/电风扇 FS40-17AR遥控7叶扇,2,先锋生活电器旗舰店,0,
4,12397550147,599.00,369.00,0,4片,100,工业扇,奥克斯（AUX）大风扇/电风扇/工业扇/落地扇/商务扇/风扇 工业扇FS-65(直径650MM),4,盛世昌业专营店,0,
1,12535680894,269.00,189.00,0,5片,100,落地扇，台扇,格力（GREE）FD-4027H5 五叶机械落地扇/电风扇 静音家用落地扇,1,格力伟宏专卖店,0,
10,11777073098,179.00,179.00,0,3片,100,落地扇,格力(GREE)电风扇/落地扇/ FD-4033-WG（黑色）,10,北京格力生活电器专营店,0,造型美观 远程遥控 风力很大 风扇不错 遥控方便 电机好 睡眠风不错 安装方便 噪音很小 使用方便 电机好 底座很稳 使用方便 质量不错 安装方便 噪音很小 造型美观 风力很大 安装方便 造型美观 扇网坚固 风扇不错 遥控方便
0,1988908682,999.00,599.00,0,无叶,100,塔扇,美的（Midea）FZ10-16BRW 新品内旋式遥控塔扇/电风扇,0,大麦全球专营店,0,
1,1989185201,999.00,599.00,0,无叶,100,塔扇,美的（Midea）FZ10-16BRW 新品 无叶 内旋式遥控塔扇 电风扇静音落地扇,1,瑪斯沃科3C全球购专营店,0,
0,1989230270,798.00,599.00,0,无叶,100,塔扇,美的FZ10-16BRW电风扇落地塔扇遥控家用静音台式无叶风扇立式定时学生宿舍办公冷风扇 加高遥控版,0,蔚蓝海岸海外专营店,0,
10,10454867094,399.00,299.00,1,5片,88,落地扇,格力（GREE) 大松FD-4008B-WG 学生宿舍电风扇立式静音家用遥控落地扇智能风扇,10,格力鼎格专卖店,1,远程遥控 广角送风 使用方便 质量不错 睡眠风不错 质量不错 睡眠风不错 远程遥控
20,10176383732,1890.00,199.00,1,5片,97,壁扇,艾美特（AIRMATE）电风扇壁扇FW4035T2/五叶壁挂 16吋40CM 电扇 白色,20,艾美特华安专卖店,0,质量不错 噪音很小 风扇不错 使用方便 风很柔和 安装方便 颜色漂亮 风扇不错 质量不错 噪音很小 使用方便 风很柔和 安装方便 噪音很小 质量不错 颜色漂亮
0,12995564458,549.00,499.00,0,5片,100,落地扇,艾美特（AIRMATE）FS4057R家用直流电风扇静音节能电风扇,0,艾美特旗舰店,0,
1,1989229877,599.00,368.00,0,无叶,100,落地扇，塔扇，转页扇，台扇，空气循环扇，风扇伴侣,美的（Midea）电风扇落地塔扇家用静音遥控定时扇摇头宿舍学生办公室大厦扇台式扇无叶风扇 机械版,1,蔚蓝海岸海外专营店,0,
1,12456480854,799.00,269.00,0,3片,100,台扇,艾美特电风扇 台扇桌扇家用学生宿舍静音摇头天蓝色台夹两用无定时二档 天蓝色台夹两用无定时二档,1,吉航礼品专营店,0,风力很大 风力很大
0,12555072563,348.00,189.00,0,5片,100,落地扇,先锋（Singfun）五叶遥控静音电风扇/落地扇家用摇头静音立式大风扇电扇DD1312 黑色,0,先锋华美瑞合专卖店,0,
40,10138058823,562.00,258.00,3,5片,90,落地扇,大松(TOSOT) FD-4035Bh5家用摇头遥控5叶落地扇 立式办公宿舍静音电风扇,50,格力明达丰专卖店,2,造型美观 遥控方便 安装方便 广角送风 远程遥控 风力很大 电机好 噪音很小 风很柔和 底座很稳 遥控方便 安装方便 远程遥控 安装方便 风很柔和 广角送风 电机好
3,10501636483,4990.00,499.00,0,5片,100,台扇,艾美特(Airmate)台立扇S30135R/电风扇 电扇台扇12吋30厘米,3,艾美特旗舰店,0,
1,12539177788,329.00,249.00,0,无叶,100,塔扇,先锋（SINGFUN）遥控塔扇定时无叶电风扇家用落地塔式风扇摇头静音风扇,1,先锋华美瑞合专卖店,0,
1,13136408900,569.00,149.00,0,3片,100,落地扇,格力(GREE) FD-4012-WG 学生家用静音节能落地扇立式大风量客厅宿舍电风扇 金属黑,1,格力乾越专卖店,0,
1,13091508564,998.00,499.00,0,3片,100,落地扇,奥克斯电风扇360度直流变频球网扇无极调速循环台式落地扇球形扇,1,奥克斯旗舰店,0,
0,1988904452,599.00,559.00,0,无叶,100,塔扇,美的（Midea）FZ10-17C 高端大LED显示屏内旋式遥控塔扇/电风扇,0,大麦全球专营店,0,
20,12333203534,159.00,79.00,0,5片,88,转页扇,格力（GREE）KYT-2501a 电风扇家用转页扇学生宿舍出租房风扇静音电扇,20,格力伟宏专卖店,3,使用方便 风扇不错 安装方便 质量不错 适合宝宝 造型美观 扇网坚固 底座很稳 安全节能 风力很大 质量不错 使用方便
8,11782827062,99.00,99.00,0,5片,100,转页扇，台扇,格力（GREE）台扇/转页扇/迷你小电风扇KYT-2501a(白+蓝色）,8,北京格力生活电器专营店,0,颜色漂亮 风扇不错 使用方便 风很柔和 遥控方便 安全节能 底座很稳 颜色漂亮 风很柔和 安全节能 底座很稳 颜色漂亮 遥控方便 风扇不错 使用方便
0,12670207892,599.00,439.00,0,7片及以上,100,落地扇,格力(GREE)电风扇平背遥控式七叶落地扇预约定 FD-4041Bg7-wg 黑,0,格力威铭专卖店,0,
0,12987744595,299.00,219.00,0,4片,100,壁扇，空气循环扇,奥克斯家用吊扇/吸顶扇/楼顶扇/工业扇/电风扇 FD45-E1801(18寸),0,奥克斯旗舰店,0,
1,12005596750,399.00,399.00,0,5片,100,壁扇,艾美特壁扇 家用挂壁扇16寸80度摆头工程扇工业风扇白色挂壁扇 白色,1,吉航礼品专营店,0,睡眠风不错 广角送风 适合宝宝 质量不错 使用方便
1,12553616166,439.00,439.00,0,7片及以上,100,落地扇,格力(GREE)电风扇/落地扇/遥控静音FD-4041Bg7-wg（黑色）,1,北京格力生活电器专营店,0,
2,11894667588,299.00,199.00,0,3片,100,落地扇,先锋（Singfun）FS40-16B大风量电风扇/机械三叶落地扇/电风扇 FS40-16B机械3叶扇,2,先锋生活电器旗舰店,0,
1,12629426942,199.00,129.00,0,5片,100,转页扇，台扇,格力（GREE）KYT-2501a 台式转页扇/电风扇/台扇/床头鸿运风扇 灰色,1,格力伟宏专卖店,0,
10,10377409083,198.00,178.00,0,3片,92,工业扇,大松TOSOT楼顶扇FSLD-40吸吊顶扇家用工程扇宿舍楼顶扇,10,格力明达丰专卖店,1,风扇不错 风力很大 360°摇头 遥控方便 底座很稳 风扇不错 风力很大 360°摇头 遥控方便 底座很稳
0,11969878972,399.00,369.00,0,7片及以上,100,落地扇,格力（GREE)家用立式静音电风扇 摇头定时遥控宿舍落地扇7风叶 FDZ-40X65Bg7,0,格力鼎格专卖店,0,
1,12739466482,899.00,329.00,0,5片,100,落地扇,艾美特台立扇 电风扇 家用台式静音落地扇学生小孩专用扇 白色,1,云购电器专营店,0,
1,1988910929,449.00,319.00,0,无叶,100,塔扇,美的（midea）FZ10-15BRW 遥控塔扇/电风扇 精致静音塔扇-机械,1,大麦全球专营店,0,
0,13034226324,698.00,398.00,0,7片及以上,100,落地扇,格力（GREE）电风扇 家用立式遥控落地扇静音 摇头预约大风量电扇优惠券凑单,0,粤格兴电器专营店,0,
1,1989173488,369.00,309.00,0,5片,100,转页扇,美的（Midea）KYS30-10CR 遥控升降转页扇/电风扇 360智能遥控升降鸿运扇,1,瑪斯沃科3C全球购专营店,0,
200,10135777920,599.00,299.00,10,5片,90,落地扇,格力(GREE)落地扇家用遥控电风扇五叶扇FD-4036BH5-WG 白色,200,格力威铭专卖店,10,质量不错 安装方便 造型美观 使用方便 风力很大 风扇不错 安全节能 遥控方便 风很柔和 电机好 电机好 造型美观 风力很大 安装方便
3,11769785507,169.00,169.00,0,3片,100,落地扇,格力(GREE)电风扇/落地扇/ 静音FD-4012-WG ,3,北京格力生活电器专营店,0,
20,10043086293,119.00,29.00,1,4片,77,USB风扇，风扇伴侣,奥克斯（AUX）4A8 USB风扇 迷你电脑小风扇 USB迷你静音桌面型小风扇 黑色,20,奥克斯旗舰店,5,质量不错 安装方便 噪音很小 风力很大 电机好 使用方便 安全节能 造型美观 风很柔和 风扇不错 安装方便 风扇不错
2,10293629402,1290.00,129.00,0,5片,100,空气循环扇,艾美特（AIRMATE）排气扇天花板吸顶直排式 厨卫排风扇电扇/电风扇/风扇APT25 白色,2,艾美特华安专卖店,0,
9,11285904083,129.00,59.00,0,4片,90,台扇,奥克斯（AUX）FO-18A6 电风扇/台扇/转页扇/办公鸿运扇/床头扇,10,盛世昌业专营店,1,使用方便 使用方便
2,12018493133,399.00,229.00,0,3片,100,工业扇,奥克斯（AUX) FE-40A 趴地扇/工业扇/空气循环扇/电风扇,2,盛世昌业专营店,0,
3,11768449900,238.00,238.00,0,3片,100,落地扇,格力(GREE)电风扇/落地扇/智能遥控FD-4009B(黑色）,3,北京格力生活电器专营店,0,
0,12969240126,238.00,238.00,0,3片,100,工业扇，壁扇,格力（GREE)壁扇/墙壁电风扇/遥控FB-4001B-WG,0,北京格力生活电器专营店,0,
0,1988950122,199.00,189.00,0,3片,100,台扇,格力（GREE） FST-3001d 机械式台扇/电风扇,0,大麦全球专营店,0,
1,12320335200,238.00,238.00,0,5片,100,落地扇,格力FD-4025BH5-WG电风扇遥控落地扇家用静音摇头7.5小时定时预约,1,悦联专营店,0,
0,1988905092,199.00,178.00,0,3片,0,落地扇,美的（Midea）FS40-11L1 落地扇/电风扇,1,大麦全球专营店,1,
1,11805213788,238.00,218.00,1,3片,50,落地扇,格力（GREE）电风扇FD-4009B家用静音遥控落地扇学生宿舍风扇7.5小时定时,2,悦联专营店,0,
0,11768986619,189.00,189.00,0,5片,100,落地扇,格力(GREE)电风扇/落地扇/ 五叶FD-4009-WG （白色）,0,北京格力生活电器专营店,0,
0,12918703126,398.00,179.00,0,4片,100,落地扇，工业扇,奥克斯18寸电风扇/风扇/落地扇 机械款FS-45-A1803,0,奥克斯旗舰店,0,
0,1989181388,179.00,159.00,0,3片,100,台扇,美的（Midea）FTW18-12L 台夹两用扇/电风扇,0,瑪斯沃科3C全球购专营店,0,
GoodRateShow,p_Name,GoodCount,PoorCount,ProductID,keyword,GeneralCount,FBnumber,CommentCount,price,shop_name,type,PreferentialPrice
88,格力（GREE）KYT-2501a 电风扇家用转页扇学生宿舍出租房风扇静音电扇,20,3,12333203534,使用方便 风扇不错 安装方便 质量不错 适合宝宝 造型美观 扇网坚固 底座很稳 安全节能 风力很大 质量不错 使用方便,0,5片,20,159.00,格力伟宏专卖店,转页扇,79.00
100,格力（GREE）台扇/转页扇/迷你小电风扇KYT-2501a(白+蓝色）,8,0,11782827062,颜色漂亮 风扇不错 使用方便 风很柔和 遥控方便 安全节能 底座很稳 颜色漂亮 风很柔和 安全节能 底座很稳 颜色漂亮 遥控方便 风扇不错 使用方便,0,5片,8,99.00,北京格力生活电器专营店,转页扇，台扇,99.00
100,格力(GREE)电风扇平背遥控式七叶落地扇预约定 FD-4041Bg7-wg 黑,0,0,12670207892,,0,7片及以上,0,599.00,格力威铭专卖店,落地扇,439.00
100,奥克斯家用吊扇/吸顶扇/楼顶扇/工业扇/电风扇 FD45-E1801(18寸),0,0,12987744595,,0,4片,0,299.00,奥克斯旗舰店,壁扇，空气循环扇,219.00
100,艾美特壁扇 家用挂壁扇16寸80度摆头工程扇工业风扇白色挂壁扇 白色,1,0,12005596750,睡眠风不错 广角送风 适合宝宝 质量不错 使用方便,0,5片,1,399.00,吉航礼品专营店,壁扇,399.00
100,格力(GREE)电风扇/落地扇/遥控静音FD-4041Bg7-wg（黑色）,1,0,12553616166,,0,7片及以上,1,439.00,北京格力生活电器专营店,落地扇,439.00
100,先锋（Singfun）FS40-16B大风量电风扇/机械三叶落地扇/电风扇 FS40-16B机械3叶扇,2,0,11894667588,,0,3片,2,299.00,先锋生活电器旗舰店,落地扇,199.00
100,格力（GREE）KYT-2501a 台式转页扇/电风扇/台扇/床头鸿运风扇 灰色,1,0,12629426942,,0,5片,1,199.00,格力伟宏专卖店,转页扇，台扇,129.00
92,大松TOSOT楼顶扇FSLD-40吸吊顶扇家用工程扇宿舍楼顶扇,10,1,10377409083,风扇不错 风力很大 360°摇头 遥控方便 底座很稳 风扇不错 风力很大 360°摇头 遥控方便 底座很稳,0,3片,10,198.00,格力明达丰专卖店,工业扇,178.00
100,格力（GREE)家用立式静音电风扇 摇头定时遥控宿舍落地扇7风叶 FDZ-40X65Bg7,0,0,11969878972,,0,7片及以上,0,399.00,格力鼎格专卖店,落地扇,369.00
100,艾美特台立扇 电风扇 家用台式静音落地扇学生小孩专用扇 白色,1,0,12739466482,,0,5片,1,899.00,云购电器专营店,落地扇,329.00
100,美的（midea）FZ10-15BRW 遥控塔扇/电风扇 精致静音塔扇-机械,1,0,1988910929,,0,无叶,1,449.00,大麦全球专营店,塔扇,319.00
100,格力（GREE）电风扇 家用立式遥控落地扇静音 摇头预约大风量电扇优惠券凑单,0,0,13034226324,,0,7片及以上,0,698.00,粤格兴电器专营店,落地扇,398.00
100,美的（Midea）KYS30-10CR 遥控升降转页扇/电风扇 360智能遥控升降鸿运扇,1,0,1989173488,,0,5片,1,369.00,瑪斯沃科3C全球购专营店,转页扇,309.00
90,格力(GREE)落地扇家用遥控电风扇五叶扇FD-4036BH5-WG 白色,200,10,10135777920,质量不错 安装方便 造型美观 使用方便 风力很大 风扇不错 安全节能 遥控方便 风很柔和 电机好 电机好 造型美观 风力很大 安装方便,10,5片,200,599.00,格力威铭专卖店,落地扇,299.00
100,格力(GREE)电风扇/落地扇/ 静音FD-4012-WG ,3,0,11769785507,,0,3片,3,169.00,北京格力生活电器专营店,落地扇,169.00
77,奥克斯（AUX）4A8 USB风扇 迷你电脑小风扇 USB迷你静音桌面型小风扇 黑色,20,5,10043086293,质量不错 安装方便 噪音很小 风力很大 电机好 使用方便 安全节能 造型美观 风很柔和 风扇不错 安装方便 风扇不错,1,4片,20,119.00,奥克斯旗舰店,USB风扇，风扇伴侣,29.00
100,艾美特（AIRMATE）排气扇天花板吸顶直排式 厨卫排风扇电扇/电风扇/风扇APT25 白色,2,0,10293629402,,0,5片,2,1290.00,艾美特华安专卖店,空气循环扇,129.00
FBnumber,keyword,GoodCount,CommentCount,PreferentialPrice,type,GeneralCount,p_Name,ProductID,shop_name,PoorCount,GoodRateShow,price
5片,使用方便 风扇不错 安装方便 质量不错 适合宝宝 造型美观 扇网坚固 底座很稳 安全节能 风力很大 质量不错 使用方便,20,20,79.00,转页扇,0,格力（GREE）KYT-2501a 电风扇家用转页扇学生宿舍出租房风扇静音电扇,12333203534,格力伟宏专卖店,3,88,159.00
5片,颜色漂亮 风扇不错 使用方便 风很柔和 遥控方便 安全节能 底座很稳 颜色漂亮 风很柔和 安全节能 底座很稳 颜色漂亮 遥控方便 风扇不错 使用方便,8,8,99.00,转页扇，台扇,0,格力（GREE）台扇/转页扇/迷你小电风扇KYT-2501a(白+蓝色）,11782827062,北京格力生活电器专营店,0,100,99.00
7片及以上,,0,0,439.00,落地扇,0,格力(GREE)电风扇平背遥控式七叶落地扇预约定 FD-4041Bg7-wg 黑,12670207892,格力威铭专卖店,0,100,599.00
4片,,0,0,219.00,壁扇，空气循环扇,0,奥克斯家用吊扇/吸顶扇/楼顶扇/工业扇/电风扇 FD45-E1801(18寸),12987744595,奥克斯旗舰店,0,100,299.00
5片,睡眠风不错 广角送风 适合宝宝 质量不错 使用方便,1,1,399.00,壁扇,0,艾美特壁扇 家用挂壁扇16寸80度摆头工程扇工业风扇白色挂壁扇 白色,12005596750,吉航礼品专营店,0,100,399.00
7片及以上,,1,1,439.00,落地扇,0,格力(GREE)电风扇/落地扇/遥控静音FD-4041Bg7-wg（黑色）,12553616166,北京格力生活电器专营店,0,100,439.00
3片,,2,2,199.00,落地扇,0,先锋（Singfun）FS40-16B大风量电风扇/机械三叶落地扇/电风扇 FS40-16B机械3叶扇,11894667588,先锋生活电器旗舰店,0,100,299.00
5片,,1,1,129.00,转页扇，台扇,0,格力（GREE）KYT-2501a 台式转页扇/电风扇/台扇/床头鸿运风扇 灰色,12629426942,格力伟宏专卖店,0,100,199.00
3片,风扇不错 风力很大 360°摇头 遥控方便 底座很稳 风扇不错 风力很大 360°摇头 遥控方便 底座很稳,10,10,178.00,工业扇,0,大松TOSOT楼顶扇FSLD-40吸吊顶扇家用工程扇宿舍楼顶扇,10377409083,格力明达丰专卖店,1,92,198.00
7片及以上,,0,0,369.00,落地扇,0,格力（GREE)家用立式静音电风扇 摇头定时遥控宿舍落地扇7风叶 FDZ-40X65Bg7,11969878972,格力鼎格专卖店,0,100,399.00
5片,,1,1,329.00,落地扇,0,艾美特台立扇 电风扇 家用台式静音落地扇学生小孩专用扇 白色,12739466482,云购电器专营店,0,100,899.00
无叶,,1,1,319.00,塔扇,0,美的（midea）FZ10-15BRW 遥控塔扇/电风扇 精致静音塔扇-机械,1988910929,大麦全球专营店,0,100,449.00
7片及以上,,0,0,398.00,落地扇,0,格力（GREE）电风扇 家用立式遥控落地扇静音 摇头预约大风量电扇优惠券凑单,13034226324,粤格兴电器专营店,0,100,698.00
5片,,1,1,309.00,转页扇,0,美的（Midea）KYS30-10CR 遥控升降转页扇/电风扇 360智能遥控升降鸿运扇,1989173488,瑪斯沃科3C全球购专营店,0,100,369.00
5片,质量不错 安装方便 造型美观 使用方便 风力很大 风扇不错 安全节能 遥控方便 风很柔和 电机好 电机好 造型美观 风力很大 安装方便,200,200,299.00,落地扇,10,格力(GREE)落地扇家用遥控电风扇五叶扇FD-4036BH5-WG 白色,10135777920,格力威铭专卖店,10,90,599.00
3片,,3,3,169.00,落地扇,0,格力(GREE)电风扇/落地扇/ 静音FD-4012-WG ,11769785507,北京格力生活电器专营店,0,100,169.00
4片,质量不错 安装方便 噪音很小 风力很大 电机好 使用方便 安全节能 造型美观 风很柔和 风扇不错 安装方便 风扇不错,20,20,29.00,USB风扇，风扇伴侣,1,奥克斯（AUX）4A8 USB风扇 迷你电脑小风扇 USB迷你静音桌面型小风扇 黑色,10043086293,奥克斯旗舰店,5,77,119.00
5片,,2,2,129.00,空气循环扇,0,艾美特（AIRMATE）排气扇天花板吸顶直排式 厨卫排风扇电扇/电风扇/风扇APT25 白色,10293629402,艾美特华安专卖店,0,100,1290.00
90,奥克斯（AUX）FO-18A6 电风扇/台扇/转页扇/办公鸿运扇/床头扇,9,1,11285904083,使用方便 使用方便,0,4片,10,129.00,盛世昌业专营店,台扇,59.00
100,奥克斯（AUX) FE-40A 趴地扇/工业扇/空气循环扇/电风扇,2,0,12018493133,,0,3片,2,399.00,盛世昌业专营店,工业扇,229.00
100,格力(GREE)电风扇/落地扇/智能遥控FD-4009B(黑色）,3,0,11768449900,,0,3片,3,238.00,北京格力生活电器专营店,落地扇,238.00
100,格力（GREE)壁扇/墙壁电风扇/遥控FB-4001B-WG,0,0,12969240126,,0,3片,0,238.00,北京格力生活电器专营店,工业扇，壁扇,238.00
100,格力（GREE） FST-3001d 机械式台扇/电风扇,0,0,1988950122,,0,3片,0,199.00,大麦全球专营店,台扇,189.00
100,格力FD-4025BH5-WG电风扇遥控落地扇家用静音摇头7.5小时定时预约,1,0,12320335200,,0,5片,1,238.00,悦联专营店,落地扇,238.00
0,美的（Midea）FS40-11L1 落地扇/电风扇,0,1,1988905092,,0,3片,1,199.00,大麦全球专营店,落地扇,178.00
50,格力（GREE）电风扇FD-4009B家用静音遥控落地扇学生宿舍风扇7.5小时定时,1,0,11805213788,,1,3片,2,238.00,悦联专营店,落地扇,218.00
100,格力(GREE)电风扇/落地扇/ 五叶FD-4009-WG （白色）,0,0,11768986619,,0,5片,0,189.00,北京格力生活电器专营店,落地扇,189.00
100,奥克斯18寸电风扇/风扇/落地扇 机械款FS-45-A1803,0,0,12918703126,,0,4片,0,398.00,奥克斯旗舰店,落地扇，工业扇,179.00
